ticket_id,user_id,ticket_date,issue_type,resolution_time_hours
1836,1340,2024-07-12,Late Delivery,26.48
1837,282,2024-02-15,App Crash,29.71
1838,718,2024-05-13,App Crash,56.93
1839,3188,2024-11-08,App Crash,31.92
1840,2030,2024-12-23,App Crash,55.47
1841,4334,2024-11-23,App Crash,64.96
1842,165,2024-11-07,Payment Failed,7.17
1843,3264,2024-04-14,Payment Failed,17.65
1844,2337,2024-12-02,Refund Issue,43.71
1845,550,2024-07-26,Refund Issue,47.26
1846,1271,2024-12-09,Payment Failed,24.6
1847,3496,2024-05-01,Wrong Item,26.23
1848,4521,2024-02-24,Refund Issue,58.26
1849,3151,2025-01-29,Wrong Item,47.47
1850,3170,2024-10-20,App Crash,46.98
1851,4808,2024-07-21,App Crash,50.77
1852,4687,2024-03-31,Wrong Item,52.35
1853,439,2024-08-13,Late Delivery,54.58
1854,3986,2024-06-19,Wrong Item,54.62
1855,58,2024-07-20,Payment Failed,2.09
1856,3192,2024-12-23,Refund Issue,39.2
1857,4834,2024-06-01,Late Delivery,23.03
1858,3506,2024-05-10,App Crash,67.04
1859,4135,2024-04-24,App Crash,62.4
1860,36,2024-10-24,Payment Failed,60.67
1861,3227,2025-01-25,Refund Issue,1.19
1862,992,2024-01-20,Payment Failed,57.97
1863,4790,2024-10-25,Payment Failed,37.27
1864,87,2024-06-12,Refund Issue,5.59
1865,2877,2024-02-02,Payment Failed,11.3
1866,872,2024-11-18,App Crash,37.4
1867,334,2024-11-05,App Crash,45.37
1868,4583,2024-06-21,Late Delivery,11.49
1869,2286,2024-07-20,Late Delivery,71.65
1870,924,2024-07-24,Late Delivery,41.84
1871,4618,2024-04-21,Refund Issue,5.59
1872,1774,2024-01-09,Payment Failed,6.45
1873,4823,2024-02-01,App Crash,39.08
1874,2177,2024-11-29,Wrong Item,17.27
1875,1,2024-07-20,Refund Issue,21.48
1876,3635,2024-04-12,Refund Issue,20.88
1877,1497,2024-07-18,Wrong Item,25.43
1878,1442,2024-03-15,App Crash,26.5
1879,1437,2024-12-30,Wrong Item,24.5
1880,4622,2024-03-01,Late Delivery,10.8
1881,917,2024-01-28,Late Delivery,62.94
1882,182,2024-07-02,Payment Failed,21.77
1883,481,2024-12-13,Late Delivery,52.19
1884,2602,2024-02-09,Refund Issue,26.73
1885,2705,2024-07-18,Late Delivery,22.3
1886,2876,2024-05-12,App Crash,62.37
1887,1600,2024-01-29,Refund Issue,12.9
1888,3136,2024-08-16,App Crash,42.24
1889,521,2024-09-18,App Crash,33.01
1890,888,2024-08-24,Payment Failed,44.5
1891,3641,2025-01-14,Refund Issue,4.56
1892,3489,2024-12-30,Late Delivery,43.6
1893,3143,2024-11-27,Payment Failed,22.73
1894,1588,2024-01-29,App Crash,18.76
1895,2483,2024-06-02,Payment Failed,4.3
1896,3801,2024-09-13,Payment Failed,46.2
1897,348,2024-02-25,Late Delivery,18.84
1898,4051,2024-02-16,App Crash,3.28
1899,1065,2024-04-14,App Crash,57.84
1900,3408,2025-01-14,Wrong Item,24.7
1901,4599,2024-11-30,App Crash,1.14
1902,2417,2024-07-05,Late Delivery,45.2
1903,1999,2025-01-26,Late Delivery,66.49
1904,1512,2025-01-20,Late Delivery,64.79
1905,4611,2024-04-10,Late Delivery,40.55
1906,3311,2024-12-18,Refund Issue,37.85
1907,2538,2025-01-08,Wrong Item,34.13
1908,1302,2024-08-31,Payment Failed,29.8
1909,80,2025-01-18,Wrong Item,44.81
1910,3655,2024-11-19,App Crash,4.19
1911,3282,2024-12-09,App Crash,12.93
1912,652,2024-11-19,App Crash,49.83
1913,2575,2024-05-06,Payment Failed,44.65
1914,1301,2024-11-05,Wrong Item,52.54
1915,1535,2024-07-31,Wrong Item,23.56
1916,3115,2024-07-05,Wrong Item,15.87
1917,4481,2024-03-22,App Crash,33.11
1918,2301,2024-09-04,Payment Failed,70.26
1919,3384,2024-11-17,Refund Issue,6.04
1920,22,2024-03-24,Late Delivery,65.15
1921,3375,2025-01-26,Wrong Item,57.8
1922,799,2024-10-31,Refund Issue,69.29
1923,3291,2024-06-11,Refund Issue,41.29
1924,1694,2024-10-24,Wrong Item,64.59
1925,2899,2025-01-18,Refund Issue,10.12
1926,2347,2024-10-05,Payment Failed,69.71
1927,3265,2024-07-19,Wrong Item,12.67
1928,4578,2024-08-13,Refund Issue,20.57
1929,3304,2024-08-23,Wrong Item,5.42
1930,848,2024-08-28,Refund Issue,11.09
1931,323,2024-12-22,App Crash,55.4
1932,2605,2024-02-01,Payment Failed,5.42
1933,2262,2024-06-20,Wrong Item,15.5
1934,2426,2024-07-03,Payment Failed,9.98
1935,2999,2024-06-01,Refund Issue,26.61
1936,4799,2024-09-21,Payment Failed,66.39
1937,748,2024-10-30,Refund Issue,24.11
1938,4821,2024-10-26,App Crash,37.68
1939,4430,2024-12-31,Refund Issue,5.88
1940,2328,2025-01-29,Wrong Item,60.92
1941,1472,2024-01-19,Payment Failed,13.24
1942,2892,2024-08-30,Payment Failed,38.41
1943,789,2024-02-15,App Crash,35.72
1944,4473,2024-04-03,Payment Failed,1.31
1945,1018,2024-12-21,Payment Failed,47.4
1946,344,2024-10-27,Wrong Item,7.38
1947,1616,2024-11-05,Refund Issue,12.6
1948,3483,2024-07-15,Refund Issue,40.34
1949,1811,2024-11-07,Refund Issue,70.39
1950,1245,2025-01-26,Payment Failed,7.15
1951,608,2024-11-03,App Crash,29.42
1952,2891,2024-02-19,Payment Failed,3.79
1953,3818,2024-06-15,Payment Failed,30.21
1954,2651,2024-05-29,Refund Issue,18.06
1955,3410,2024-12-26,Payment Failed,61.91
1956,1295,2024-10-08,Refund Issue,6.64
1957,2719,2024-04-03,Refund Issue,54.73
1958,2117,2024-09-01,Refund Issue,34.05
1959,4893,2024-01-05,App Crash,38.78
1960,3608,2024-01-26,App Crash,12.55
1961,3952,2024-12-02,Wrong Item,34.06
1962,1193,2024-03-06,Late Delivery,35.12
1963,3457,2024-10-20,Late Delivery,16.65
1964,4601,2024-05-06,Payment Failed,10.33
1965,4695,2024-04-21,App Crash,67.37
1966,3286,2024-12-22,App Crash,69.36
1967,3095,2024-02-23,Payment Failed,67.63
1968,1736,2024-04-18,App Crash,50.85
1969,3767,2024-03-06,Payment Failed,24.29
1970,1556,2024-07-19,Wrong Item,32.03
1971,2034,2024-09-17,Payment Failed,38.1
1972,3167,2024-10-19,App Crash,32.13
1973,4930,2024-04-09,Wrong Item,64.24
1974,1213,2024-08-29,Payment Failed,6.99
1975,4457,2024-05-14,Payment Failed,55.35
1976,1899,2024-08-03,Refund Issue,39.97
1977,2067,2024-01-11,Wrong Item,14.18
1978,4716,2024-03-21,Refund Issue,7.4
1979,1426,2024-02-02,Late Delivery,65.92
1980,3163,2024-05-07,Late Delivery,32.33
1981,608,2024-08-10,Wrong Item,26.98
1982,2299,2025-01-23,Refund Issue,4.36
1983,463,2024-10-06,Late Delivery,45.98
1984,3485,2024-10-01,Payment Failed,40.16
1985,2968,2024-05-27,Refund Issue,4.53
1986,2807,2024-02-08,Wrong Item,48.41
1987,4728,2024-07-03,Refund Issue,15.95
1988,1471,2024-09-12,Payment Failed,48.33
1989,3513,2024-09-03,App Crash,62.63
1990,4031,2024-02-12,App Crash,46.13
1991,4772,2024-12-20,Payment Failed,62.09
1992,4340,2024-03-10,Late Delivery,43.49
1993,4544,2025-01-14,Refund Issue,63.01
1994,3404,2024-11-07,App Crash,43.1
1995,4009,2024-02-04,Payment Failed,6.65
1996,3887,2024-09-26,Wrong Item,67.08
1997,2626,2024-05-16,Wrong Item,3.33
1998,110,2024-03-29,Late Delivery,31.59
1999,3736,2024-12-24,App Crash,61.82
2000,3246,2024-11-16,Payment Failed,55.59
2001,463,2024-11-26,Payment Failed,62.98
2002,2428,2024-07-10,Wrong Item,49.83
2003,4993,2024-02-02,Late Delivery,41.65
2004,2557,2025-01-04,Refund Issue,2.21
2005,3399,2024-10-29,Wrong Item,34.48
2006,2843,2024-06-29,Late Delivery,11.34
2007,1988,2024-07-30,Late Delivery,67.76
2008,2767,2025-01-20,App Crash,3.51
2009,3140,2024-02-13,Wrong Item,9.2
2010,1524,2024-08-30,Payment Failed,63.45
2011,2161,2024-08-11,Late Delivery,47.45
2012,117,2024-12-07,Wrong Item,35.01
2013,4517,2024-07-05,Wrong Item,3.71
2014,2802,2024-06-21,Late Delivery,20.6
2015,1010,2024-10-12,Late Delivery,69.29
2016,441,2024-11-03,Late Delivery,66.18
2017,939,2024-03-21,App Crash,33.52
2018,496,2024-03-20,Refund Issue,51.71
2019,3612,2024-04-22,App Crash,48.86
2020,2260,2024-12-20,Refund Issue,21.82
2021,3159,2024-07-07,Wrong Item,65.63
2022,3080,2024-07-04,Payment Failed,37.06
2023,3725,2024-03-07,Wrong Item,20.41
2024,4783,2024-12-19,Late Delivery,28.95
2025,1835,2024-10-06,Late Delivery,37.43
2026,2817,2024-06-14,Late Delivery,6.81
2027,3764,2024-10-11,Wrong Item,66.15
2028,3583,2024-09-08,Payment Failed,31.93
2029,2643,2024-12-08,App Crash,40.55
2030,440,2024-01-14,Late Delivery,24.82
2031,1870,2024-08-11,Payment Failed,6.97
2032,4542,2024-04-09,Late Delivery,15.58
2033,2179,2024-01-03,Refund Issue,68.93
2034,3761,2024-12-07,Refund Issue,27.64
2035,1231,2024-03-18,Wrong Item,45.17
2036,3993,2025-01-28,Payment Failed,22.98
2037,4189,2024-03-16,App Crash,46.74
2038,4762,2024-10-07,Refund Issue,63.89
2039,1852,2024-12-31,App Crash,30.47
2040,881,2024-03-31,Refund Issue,37.9
2041,3099,2024-11-07,Payment Failed,70.33
2042,2068,2024-04-24,Late Delivery,33.85
2043,4952,2024-04-30,Wrong Item,35.83
2044,1146,2024-07-01,Refund Issue,9.25
2045,4949,2024-03-14,Refund Issue,15.03
2046,2456,2024-10-05,Wrong Item,67.97
2047,562,2024-08-12,Late Delivery,26.19
2048,825,2024-09-26,Late Delivery,55.81
2049,1343,2024-11-09,App Crash,58.05
2050,97,2024-09-11,Wrong Item,37.61
2051,4673,2024-02-23,App Crash,9.85
2052,3625,2024-07-10,Refund Issue,35.59
2053,795,2025-01-06,Late Delivery,22.45
2054,3030,2024-04-09,App Crash,8.16
2055,4722,2024-06-28,Late Delivery,32.74
2056,4964,2024-11-02,Wrong Item,54.84
2057,1464,2024-11-28,Payment Failed,3.28
2058,3883,2024-07-28,Late Delivery,31.6
2059,3393,2024-06-02,App Crash,48.07
2060,1992,2024-09-05,Refund Issue,26.76
2061,1366,2024-03-21,Refund Issue,68.47
2062,1592,2024-07-29,Wrong Item,62.38
2063,4743,2024-09-26,App Crash,54.39
2064,3926,2024-12-06,App Crash,29.85
2065,2596,2024-06-07,Wrong Item,54.39
2066,2036,2025-01-12,Late Delivery,2.62
2067,202,2024-09-12,App Crash,24.32
2068,691,2024-05-16,Wrong Item,59.42
2069,2147,2024-07-30,App Crash,53.06
2070,4136,2024-05-21,Refund Issue,64.01
2071,2111,2024-12-12,Refund Issue,68.56
2072,2884,2024-07-03,Late Delivery,23.22
2073,3583,2024-06-13,Refund Issue,10.77
2074,788,2024-01-18,App Crash,70.93
2075,4705,2024-08-20,Late Delivery,42.52
2076,4965,2024-12-16,Wrong Item,22.85
2077,682,2024-03-18,App Crash,39.28
2078,4183,2024-09-23,Payment Failed,59.28
2079,3121,2024-05-05,Refund Issue,35.11
2080,716,2024-02-22,Payment Failed,41.03
2081,2905,2025-01-23,Refund Issue,55.93
2082,396,2024-01-06,Refund Issue,45.18
2083,1620,2024-03-03,Payment Failed,53.29
2084,4404,2024-10-08,Late Delivery,55.52
2085,136,2024-06-29,Payment Failed,35.03
2086,12,2025-01-06,Wrong Item,13.96
2087,1066,2024-12-16,Refund Issue,4.99
2088,1788,2024-01-26,Late Delivery,31.21
2089,2263,2024-09-26,Payment Failed,62.06
2090,1261,2024-10-06,Wrong Item,20.53
2091,1717,2024-01-26,Refund Issue,23.09
2092,4450,2024-10-03,Wrong Item,55.84
2093,2573,2024-09-02,Late Delivery,61.35
2094,3292,2024-06-10,Refund Issue,63.9
2095,2822,2024-07-25,Wrong Item,60.47
2096,236,2025-01-13,Wrong Item,58.82
2097,4632,2024-06-07,Late Delivery,36.28
2098,620,2024-06-28,Refund Issue,68.26
2099,2414,2025-01-19,App Crash,8.16
2100,1611,2024-01-14,Wrong Item,50.04
2101,2174,2025-01-17,Late Delivery,41.04
2102,1323,2024-12-12,Refund Issue,34.7
2103,122,2024-06-22,Wrong Item,21.44
2104,207,2024-10-04,App Crash,1.98
2105,4396,2024-02-26,Refund Issue,55.14
2106,3985,2024-11-29,Wrong Item,69.85
2107,1367,2024-01-07,Wrong Item,67.21
2108,2464,2024-06-12,Wrong Item,26.27
2109,3747,2024-09-28,Late Delivery,24.04
2110,4953,2024-01-06,Refund Issue,11.83
2111,744,2024-02-25,Payment Failed,66.91
2112,3892,2024-01-01,Payment Failed,64.2
2113,3163,2024-10-14,Wrong Item,33.68
2114,2456,2024-11-24,Wrong Item,54.94
2115,3244,2024-10-11,Wrong Item,9.61
2116,128,2024-12-14,Refund Issue,56.95
2117,2120,2024-08-03,Refund Issue,39.6
2118,4279,2024-09-06,Wrong Item,10.02
2119,943,2024-10-31,Payment Failed,47.29
2120,3762,2024-09-08,Payment Failed,61.14
2121,1493,2024-05-13,Payment Failed,39.09
2122,467,2024-05-09,Wrong Item,62.52
2123,2013,2024-09-12,Late Delivery,45.62
2124,2027,2024-08-10,Refund Issue,9.0
2125,4790,2024-02-10,Late Delivery,55.25
2126,3347,2024-10-28,App Crash,31.85
2127,1785,2024-04-18,Refund Issue,27.73
2128,1371,2024-08-16,Wrong Item,2.75
2129,2810,2024-09-29,Wrong Item,7.28
2130,3690,2025-01-30,Payment Failed,69.3
2131,950,2025-01-08,Payment Failed,62.19
2132,4372,2024-10-07,Wrong Item,3.62
2133,1490,2024-08-06,Refund Issue,50.27
2134,294,2024-07-11,Payment Failed,6.65
2135,3923,2024-04-09,Payment Failed,70.02
2136,4475,2024-07-15,App Crash,1.42
2137,1401,2024-11-20,Payment Failed,51.76
2138,2160,2024-05-31,Refund Issue,34.34
2139,2706,2024-07-17,Payment Failed,20.65
2140,3873,2025-01-25,Refund Issue,20.7
2141,4826,2024-06-18,Late Delivery,54.63
2142,4448,2024-05-04,App Crash,70.71
2143,2248,2024-04-22,App Crash,9.89
2144,4597,2024-04-29,Late Delivery,3.84
2145,2844,2024-06-02,Refund Issue,8.85
2146,1680,2024-08-15,Refund Issue,24.04
2147,3097,2024-08-14,Payment Failed,57.88
2148,4627,2024-05-21,Payment Failed,50.37
2149,3419,2025-01-15,App Crash,42.0
2150,1552,2024-10-20,Refund Issue,31.05
2151,681,2024-07-28,App Crash,67.05
2152,3492,2024-04-27,Refund Issue,70.6
2153,2507,2024-04-11,App Crash,40.49
2154,3189,2024-09-02,Payment Failed,24.05
2155,4176,2024-10-22,Payment Failed,2.95
2156,4584,2024-03-16,Wrong Item,51.1
2157,1792,2024-03-20,Late Delivery,8.62
2158,1165,2024-12-20,Wrong Item,64.36
2159,1305,2024-08-08,Wrong Item,43.27
2160,1845,2024-03-28,Refund Issue,61.44
2161,506,2024-09-14,Late Delivery,4.91
2162,2296,2024-02-28,Refund Issue,46.57
2163,1401,2024-11-11,Refund Issue,21.33
2164,2288,2024-02-08,Wrong Item,23.71
2165,3300,2024-06-25,Refund Issue,6.87
2166,2796,2024-01-01,Refund Issue,51.71
2167,352,2024-04-02,Wrong Item,7.68
2168,4252,2024-04-21,Payment Failed,52.88
2169,155,2024-09-05,App Crash,22.36
2170,4912,2024-05-28,Refund Issue,11.21
2171,4608,2024-04-15,Payment Failed,60.52
2172,386,2024-10-08,Payment Failed,7.77
2173,1518,2024-11-23,Refund Issue,67.05
2174,1064,2024-09-12,App Crash,21.96
2175,3137,2024-05-05,App Crash,47.48
2176,3899,2024-05-27,Refund Issue,67.27
2177,4757,2024-06-09,Refund Issue,3.51
2178,2139,2024-01-26,App Crash,52.76
2179,3810,2024-06-14,Refund Issue,55.75
2180,36,2024-03-25,App Crash,58.02
2181,4839,2024-02-29,Wrong Item,41.51
2182,3052,2024-11-03,App Crash,24.86
2183,1849,2024-05-28,App Crash,48.78
2184,1191,2024-01-05,Payment Failed,18.69
2185,2088,2024-06-12,Refund Issue,62.03
2186,2627,2024-11-20,Late Delivery,8.85
2187,3879,2024-01-02,Late Delivery,43.63
2188,2078,2024-05-09,Payment Failed,66.7
2189,2169,2024-08-30,Payment Failed,28.2
2190,1473,2024-03-07,Refund Issue,60.57
2191,3277,2025-01-19,Wrong Item,18.89
2192,1992,2024-08-01,Wrong Item,54.41
2193,1892,2024-01-14,Payment Failed,59.72
2194,2203,2024-11-15,Payment Failed,34.26
2195,4948,2024-09-01,Refund Issue,21.2
2196,2896,2024-11-24,Wrong Item,11.3
2197,600,2024-10-15,Late Delivery,29.11
2198,4949,2024-08-06,Refund Issue,14.62
2199,177,2024-03-24,Refund Issue,46.8
2200,2753,2024-10-31,App Crash,50.4
2201,3240,2024-02-08,Refund Issue,19.54
2202,358,2024-05-18,App Crash,64.12
2203,2215,2024-06-30,App Crash,9.59
2204,4031,2024-10-27,Wrong Item,35.88
2205,4129,2024-09-06,Payment Failed,26.55
2206,3677,2024-08-18,Late Delivery,69.48
2207,3285,2024-04-30,App Crash,29.75
2208,3522,2024-07-28,Late Delivery,32.61
2209,1786,2024-07-12,Wrong Item,5.23
2210,4932,2024-01-09,Late Delivery,11.63
2211,4368,2024-10-19,Refund Issue,64.94
2212,4327,2024-09-29,Refund Issue,27.45
2213,905,2025-01-19,App Crash,51.83
2214,3655,2025-01-14,App Crash,26.92
2215,934,2024-06-11,Wrong Item,60.52
2216,3497,2024-10-24,App Crash,53.84
2217,1257,2024-02-28,Wrong Item,53.79
2218,3011,2024-11-06,App Crash,38.51
2219,4078,2024-10-12,Wrong Item,2.06
2220,1155,2024-02-17,Late Delivery,51.66
2221,2273,2024-08-12,Late Delivery,62.31
2222,2081,2025-01-19,Payment Failed,47.22
2223,3913,2024-06-01,Refund Issue,61.84
2224,4018,2024-09-05,Refund Issue,45.8
2225,1456,2025-01-03,Wrong Item,37.79
2226,1744,2024-04-28,Late Delivery,39.14
2227,113,2024-07-18,Late Delivery,56.59
2228,3815,2024-08-11,Refund Issue,66.69
2229,2771,2024-07-05,App Crash,6.0
2230,4950,2024-04-14,Wrong Item,68.82
2231,2058,2024-11-10,Refund Issue,17.09
2232,780,2024-08-13,App Crash,49.73
2233,324,2024-11-26,Late Delivery,21.73
2234,277,2024-09-27,Refund Issue,66.11
2235,1865,2024-09-26,Refund Issue,63.0
2236,1613,2024-06-28,Wrong Item,47.34
2237,1815,2024-09-25,Late Delivery,17.86
2238,3634,2024-08-18,App Crash,30.33
2239,3117,2024-06-02,App Crash,42.46
2240,2513,2024-09-16,Late Delivery,62.85
2241,317,2025-01-17,Wrong Item,3.06
2242,4182,2024-10-31,Payment Failed,1.04
2243,4994,2024-12-15,Wrong Item,23.7
2244,4418,2024-12-14,Late Delivery,18.07
2245,1145,2024-06-26,Refund Issue,3.64
2246,4242,2024-12-01,Wrong Item,43.79
2247,3962,2024-07-04,Wrong Item,54.35
2248,2453,2024-08-19,Refund Issue,71.76
2249,663,2024-02-29,Wrong Item,44.96
2250,4399,2024-05-05,Payment Failed,9.72
2251,1868,2024-02-27,App Crash,40.72
2252,1013,2024-11-19,App Crash,7.23
2253,3562,2024-11-09,Refund Issue,62.2
2254,1579,2024-10-01,Payment Failed,59.32
2255,3697,2024-05-09,Late Delivery,44.79
2256,3479,2024-05-14,Late Delivery,45.78
2257,2600,2024-05-15,Wrong Item,69.27
2258,902,2025-01-05,App Crash,47.44
2259,3703,2024-11-03,Late Delivery,31.51
2260,2451,2024-07-18,Wrong Item,68.54
2261,1089,2024-02-03,Refund Issue,17.67
2262,3153,2024-08-10,Payment Failed,70.46
2263,4663,2024-05-04,Payment Failed,50.37
2264,302,2024-10-16,Wrong Item,54.63
2265,4653,2024-06-12,Payment Failed,21.88
2266,2913,2024-04-02,Wrong Item,28.83
2267,2929,2024-06-22,Late Delivery,21.13
2268,3591,2024-09-02,App Crash,59.61
2269,4488,2024-05-08,Payment Failed,48.4
2270,4173,2024-09-01,App Crash,7.55
2271,1831,2024-09-01,Refund Issue,70.13
2272,1724,2024-09-04,Late Delivery,26.82
2273,2411,2024-05-22,Wrong Item,12.64
2274,4822,2024-05-01,Late Delivery,57.36
2275,1207,2024-08-12,Wrong Item,46.58
2276,3356,2024-11-23,App Crash,31.01
2277,691,2024-03-21,Late Delivery,4.85
2278,128,2024-02-10,Payment Failed,9.36
2279,4071,2024-03-13,Wrong Item,57.43
2280,2522,2024-04-23,Wrong Item,47.55
2281,4060,2024-09-16,Late Delivery,71.67
2282,4736,2024-05-20,Late Delivery,14.87
2283,960,2024-09-20,Late Delivery,33.48
2284,1127,2024-08-21,Payment Failed,43.26
2285,91,2024-08-15,App Crash,18.65
2286,2145,2024-07-08,App Crash,60.43
2287,3802,2024-07-15,Refund Issue,53.28
2288,333,2024-02-07,Payment Failed,20.61
2289,2228,2024-11-13,Refund Issue,32.6
2290,1654,2024-02-11,Payment Failed,46.4
2291,4279,2024-10-07,Late Delivery,43.06
2292,4613,2025-01-22,Wrong Item,27.68
2293,2475,2024-10-15,Late Delivery,52.94
2294,2653,2024-09-22,App Crash,4.7
2295,2294,2024-08-28,App Crash,3.92
2296,237,2024-06-19,Refund Issue,56.72
2297,3261,2024-07-10,Wrong Item,66.0
2298,129,2024-09-09,Wrong Item,48.37
2299,432,2024-10-30,Wrong Item,20.43
2300,126,2024-12-08,App Crash,33.88
2301,1224,2024-10-02,Refund Issue,16.44
2302,1272,2024-04-23,Payment Failed,9.56
2303,1278,2024-03-05,App Crash,70.69
2304,4620,2025-01-09,Late Delivery,45.97
2305,2765,2024-04-05,App Crash,44.16
2306,2511,2024-10-31,Wrong Item,58.64
2307,355,2024-01-21,Late Delivery,14.24
2308,1535,2024-11-23,Wrong Item,3.97
2309,785,2024-01-15,Late Delivery,37.21
2310,2571,2024-01-31,Wrong Item,65.02
2311,3319,2024-06-14,Late Delivery,32.87
2312,3599,2024-10-28,Wrong Item,7.59
2313,738,2024-01-07,Late Delivery,52.65
2314,4249,2024-06-12,Late Delivery,71.51
2315,3417,2024-05-26,Payment Failed,24.41
2316,4632,2024-06-28,Payment Failed,15.1
2317,4706,2025-01-13,Refund Issue,46.85
2318,2991,2024-02-28,Wrong Item,43.38
2319,3018,2024-08-12,Wrong Item,48.38
2320,566,2024-04-27,Wrong Item,53.74
2321,4943,2024-07-13,Refund Issue,28.97
2322,4199,2024-06-13,Payment Failed,1.4
2323,942,2024-10-08,App Crash,70.74
2324,3747,2024-07-05,Late Delivery,62.36
2325,1588,2024-05-25,Wrong Item,51.65
2326,3720,2024-01-17,Late Delivery,63.76
2327,3066,2024-06-14,Wrong Item,56.54
2328,4181,2025-01-08,App Crash,39.91
2329,3358,2024-10-17,Payment Failed,10.97
2330,2071,2024-02-04,Wrong Item,30.68
2331,3979,2024-10-19,App Crash,63.04
2332,3740,2024-04-24,Payment Failed,67.36
2333,3922,2024-05-21,Refund Issue,33.05
2334,2831,2024-06-04,Payment Failed,28.05
2335,4200,2024-04-04,App Crash,70.02
2336,3816,2024-05-28,App Crash,49.66
2337,3403,2024-07-28,Refund Issue,1.29
2338,839,2024-03-05,Late Delivery,66.91
2339,2947,2024-12-02,Payment Failed,64.8
2340,3847,2025-01-13,App Crash,19.67
2341,4495,2024-08-28,App Crash,53.37
2342,245,2024-02-22,Wrong Item,34.62
2343,3305,2024-03-09,Late Delivery,66.47
2344,3342,2024-04-06,Late Delivery,5.75
2345,2337,2024-11-08,Refund Issue,23.54
2346,1022,2024-04-29,Late Delivery,41.72
2347,1005,2024-05-06,Late Delivery,61.49
2348,4794,2024-01-29,App Crash,58.87
2349,233,2025-01-31,Late Delivery,21.7
2350,2082,2025-01-25,Payment Failed,35.13
2351,1333,2024-07-27,Late Delivery,50.85
2352,1127,2024-06-21,Late Delivery,22.13
2353,1283,2024-05-01,App Crash,53.08
2354,2436,2024-04-13,Refund Issue,16.95
2355,256,2024-07-09,Refund Issue,1.52
2356,382,2024-04-09,Payment Failed,69.9
2357,31,2024-12-31,Wrong Item,7.09
2358,4638,2024-07-07,Late Delivery,59.37
2359,1357,2024-11-09,Refund Issue,31.08
2360,1317,2024-08-29,Refund Issue,29.47
2361,2173,2024-06-09,Refund Issue,71.41
2362,1782,2024-10-26,Wrong Item,24.46
2363,2823,2024-12-09,App Crash,3.34
2364,1450,2024-10-04,Refund Issue,53.22
2365,2557,2024-01-11,Late Delivery,17.21
2366,4948,2024-10-19,Refund Issue,10.7
2367,557,2024-07-21,Payment Failed,46.04
2368,1903,2024-03-21,Wrong Item,66.09
2369,1544,2024-09-14,App Crash,23.02
2370,4064,2024-04-05,Late Delivery,33.12
2371,590,2025-01-08,Late Delivery,9.45
2372,1727,2024-12-26,App Crash,60.48
2373,1062,2024-03-02,Payment Failed,40.09
2374,2203,2024-10-31,Payment Failed,1.26
2375,2279,2024-07-25,Payment Failed,5.61
2376,1233,2024-01-01,Wrong Item,44.29
2377,732,2024-09-25,Wrong Item,45.68
2378,1643,2024-09-07,Wrong Item,44.28
2379,176,2024-10-13,App Crash,71.91
2380,2411,2024-09-07,App Crash,41.94
2381,2316,2025-01-26,Wrong Item,43.16
2382,3251,2024-11-18,Payment Failed,65.67
2383,1990,2024-06-15,Late Delivery,20.57
2384,3317,2024-11-20,Late Delivery,11.82
2385,4542,2024-08-28,Refund Issue,13.35
2386,2775,2024-09-15,Refund Issue,71.26
2387,1282,2024-11-29,Refund Issue,46.17
2388,4275,2024-10-09,Wrong Item,64.69
2389,168,2024-03-15,Wrong Item,67.52
2390,3051,2024-12-25,App Crash,21.93
2391,3817,2024-08-31,Payment Failed,54.25
2392,3702,2024-04-07,Refund Issue,47.48
2393,2037,2024-08-26,Payment Failed,48.78
2394,144,2024-08-05,Late Delivery,46.84
2395,4190,2024-05-06,Payment Failed,48.29
2396,3184,2024-01-25,Late Delivery,71.52
2397,3263,2024-10-28,Wrong Item,66.37
2398,206,2024-08-28,Refund Issue,21.68
2399,2054,2024-08-21,Payment Failed,4.97
2400,3629,2024-04-22,App Crash,15.85
2401,2055,2024-10-24,Late Delivery,46.17
2402,3790,2024-11-24,Late Delivery,33.34
2403,2995,2024-09-20,Payment Failed,7.36
2404,24,2025-01-06,Payment Failed,52.51
2405,4936,2024-05-06,App Crash,33.86
2406,408,2024-08-11,Wrong Item,68.15
2407,549,2024-07-16,Refund Issue,6.15
2408,702,2024-07-29,Wrong Item,53.36
2409,1243,2024-01-14,Wrong Item,3.81
2410,3817,2024-10-18,App Crash,1.59
2411,2134,2024-09-12,Refund Issue,50.28
2412,537,2024-12-02,Refund Issue,22.73
2413,533,2024-10-18,Payment Failed,64.95
2414,1479,2024-09-12,App Crash,43.74
2415,4128,2024-09-14,Wrong Item,30.77
2416,2513,2024-06-15,Late Delivery,64.25
2417,1571,2024-06-20,Wrong Item,1.6
2418,4168,2024-01-06,Payment Failed,51.51
2419,3822,2025-01-21,Wrong Item,34.93
2420,1548,2024-01-29,Refund Issue,24.21
2421,1394,2024-12-17,App Crash,68.53
2422,545,2024-11-25,Late Delivery,68.14
2423,2996,2024-05-29,App Crash,51.58
2424,1572,2024-05-22,Refund Issue,14.5
2425,2038,2024-07-05,Wrong Item,25.35
2426,1248,2024-12-04,Wrong Item,22.24
2427,2267,2024-01-24,Refund Issue,39.23
2428,2736,2024-08-15,Wrong Item,17.59
2429,4116,2024-12-26,Late Delivery,32.58
2430,4879,2024-03-12,Refund Issue,34.23
2431,2881,2024-11-03,App Crash,35.4
