user_id,activity_date,app_opens,time_spent_minutes,pages_viewed,coupon_applied
845,2024-09-12,1,44,23,No
550,2024-03-30,1,59,4,Yes
3511,2024-08-22,8,8,3,No
4727,2024-03-28,8,17,3,No
3082,2024-11-13,4,3,19,No
802,2024-11-07,1,37,12,No
1233,2024-04-07,5,41,10,Yes
371,2024-04-20,4,16,16,No
4263,2024-11-17,2,35,2,Yes
3844,2025-01-06,5,41,3,Yes
228,2024-06-22,2,49,24,No
3434,2024-12-24,7,51,6,Yes
2735,2024-08-29,4,16,1,No
2036,2024-12-16,9,50,19,Yes
4638,2024-11-17,4,51,20,Yes
2238,2024-01-09,2,1,21,Yes
4026,2024-03-24,4,21,12,No
3711,2024-12-24,5,19,17,No
1204,2024-05-10,1,53,21,No
2622,2024-01-16,9,42,17,Yes
2288,2024-11-09,5,7,11,No
4145,2024-05-04,8,28,4,No
1146,2024-10-21,5,10,24,No
4816,2024-09-14,8,37,19,No
1950,2024-07-24,1,35,19,Yes
4688,2024-12-06,1,28,19,No
2744,2024-08-04,7,18,8,No
1086,2024-04-10,4,41,3,No
2939,2024-12-31,5,54,22,No
665,2024-11-06,1,51,18,Yes
4915,2024-09-27,5,55,6,No
870,2024-06-06,2,14,5,No
2440,2025-01-27,4,7,6,Yes
2466,2024-07-15,3,41,24,No
4747,2024-05-26,1,18,20,No
3607,2024-09-30,1,45,7,No
4438,2024-05-26,9,2,23,No
3283,2024-05-16,1,46,13,No
1594,2024-03-10,8,5,9,No
3436,2024-12-12,4,43,13,No
2623,2024-08-20,7,28,5,Yes
538,2024-05-07,5,48,23,Yes
4618,2024-10-26,5,49,11,No
1368,2024-10-12,5,57,1,Yes
760,2024-04-29,7,59,8,Yes
2532,2024-06-12,7,16,14,Yes
1999,2025-01-05,2,49,20,No
4173,2025-01-23,3,40,16,No
1189,2024-07-20,7,13,23,No
4699,2024-12-12,4,40,22,Yes
558,2024-06-26,6,44,19,Yes
4873,2024-03-08,6,55,4,Yes
1747,2024-12-29,4,47,2,No
1558,2024-05-02,5,44,6,No
1456,2024-11-04,8,53,24,Yes
3316,2024-02-09,7,52,10,No
2330,2024-10-10,4,58,23,No
3903,2025-01-10,3,33,11,No
4836,2024-10-10,3,3,21,No
529,2024-08-01,9,27,17,No
3023,2024-12-04,2,37,1,Yes
4489,2024-08-20,5,38,23,Yes
1240,2024-07-26,2,56,12,No
1782,2024-03-26,1,37,15,No
804,2024-03-20,5,3,20,No
1362,2024-08-30,6,32,7,Yes
2293,2024-05-07,1,7,6,No
589,2024-06-19,8,17,13,No
4163,2024-04-25,1,59,18,Yes
1651,2024-04-30,7,43,7,Yes
4240,2024-06-08,8,35,24,No
2956,2024-01-02,3,15,11,No
2809,2024-07-18,2,2,9,Yes
1589,2024-11-18,6,37,23,Yes
4395,2024-03-21,3,50,19,No
4972,2024-01-29,5,33,1,No
1696,2024-02-23,2,12,16,Yes
945,2024-07-29,5,16,4,Yes
3520,2024-08-05,9,32,9,No
2808,2024-04-09,4,13,8,Yes
4641,2024-05-05,5,31,4,No
2373,2024-05-18,5,28,22,No
1036,2024-01-31,9,32,1,No
4514,2024-02-29,7,17,23,Yes
1487,2024-05-14,8,31,22,Yes
2817,2024-12-19,8,22,18,No
3633,2024-03-09,5,44,9,Yes
1618,2024-02-17,1,17,4,Yes
947,2024-07-10,8,17,15,No
1763,2024-07-22,5,17,18,Yes
144,2024-12-19,9,7,23,No
3955,2024-04-10,4,2,13,No
1634,2024-05-10,7,16,12,Yes
1079,2024-12-18,3,43,19,No
1952,2024-06-24,6,31,4,No
2832,2024-03-31,2,25,19,Yes
1350,2024-07-31,1,1,10,No
175,2024-04-18,9,38,12,No
1219,2024-07-24,4,54,14,No
1419,2024-03-28,9,4,3,No
2626,2024-09-27,5,35,7,Yes
4984,2024-10-11,2,48,3,Yes
1470,2024-08-02,8,50,2,No
2018,2024-04-03,9,49,22,No
1869,2024-04-21,8,51,23,No
1926,2024-04-09,9,44,4,Yes
418,2024-07-05,4,36,8,No
2701,2024-08-23,6,40,1,No
3873,2024-01-17,4,17,16,No
4400,2024-05-25,9,58,24,No
2871,2024-05-21,9,40,19,Yes
4915,2024-05-16,7,13,21,No
4296,2024-07-05,1,32,22,No
2433,2024-07-04,6,5,24,No
1851,2025-01-01,3,59,19,No
2896,2024-03-01,6,33,15,No
4055,2025-01-13,4,7,8,No
2749,2024-11-30,3,13,1,No
808,2024-06-05,8,18,18,No
3989,2024-04-14,5,24,24,Yes
1150,2024-05-18,9,56,11,Yes
3731,2024-05-28,8,7,5,No
623,2024-03-16,4,23,8,Yes
4674,2024-02-13,2,3,12,No
846,2024-02-09,1,34,7,No
2520,2024-02-23,6,35,21,No
3257,2024-08-27,7,54,22,Yes
2957,2024-06-22,3,22,7,Yes
1462,2024-05-15,9,11,3,Yes
4805,2024-10-21,1,59,24,Yes
2909,2024-05-15,4,10,22,No
32,2024-05-30,2,36,10,No
2389,2024-10-17,2,46,11,No
4342,2024-06-19,1,28,11,No
602,2024-09-01,4,42,24,Yes
4152,2024-11-24,3,42,11,Yes
4515,2024-05-27,1,19,13,No
2793,2024-03-26,5,13,15,No
27,2025-01-26,7,41,2,No
3695,2024-02-11,7,45,8,Yes
1818,2024-11-19,2,54,22,No
2323,2024-10-10,5,31,15,No
2942,2024-09-29,5,47,17,No
865,2025-01-02,2,2,2,No
3133,2024-06-02,1,34,18,No
3740,2024-04-01,6,14,12,No
1745,2024-11-16,1,29,17,No
2466,2025-01-28,8,46,17,No
3568,2024-06-02,9,56,13,No
2740,2024-07-12,6,56,10,No
3186,2024-05-01,1,32,23,Yes
201,2024-09-15,3,2,18,Yes
2261,2024-02-26,7,53,19,Yes
744,2024-07-06,3,36,22,Yes
2379,2024-02-08,5,10,20,Yes
241,2024-03-23,4,8,2,No
345,2024-11-15,5,25,13,Yes
3197,2024-02-26,7,51,12,No
340,2024-03-03,3,30,12,No
821,2024-07-27,6,5,3,Yes
228,2024-05-19,4,17,6,No
346,2025-01-20,8,5,18,Yes
806,2024-09-08,7,49,20,No
2499,2024-11-24,9,17,3,Yes
4896,2024-11-08,3,56,23,No
1640,2024-03-29,2,2,4,Yes
4539,2024-05-08,7,40,16,No
3622,2024-12-04,8,10,7,Yes
4692,2024-07-17,4,4,17,No
1753,2024-05-27,3,36,10,No
4694,2024-04-01,5,28,5,No
901,2024-10-27,8,14,24,No
2322,2024-11-01,6,56,21,No
3682,2024-09-13,9,42,22,Yes
4126,2024-08-14,4,49,1,Yes
806,2024-03-29,6,17,13,Yes
290,2024-05-09,9,20,10,Yes
2332,2024-08-13,6,4,2,No
1747,2025-01-07,4,59,19,No
1073,2024-04-14,3,56,10,No
293,2024-06-14,8,51,5,No
3727,2024-04-19,1,22,4,Yes
140,2024-11-29,9,24,24,Yes
1640,2024-11-14,1,57,12,No
1960,2024-11-12,1,20,17,No
3163,2024-09-27,9,49,23,No
4637,2024-09-10,9,23,7,No
3418,2024-07-10,3,46,12,Yes
911,2025-01-26,4,13,20,No
3951,2024-11-26,7,31,7,Yes
1484,2024-10-18,1,5,3,Yes
1486,2024-03-01,8,1,6,Yes
159,2024-07-03,3,13,18,No
1362,2024-05-02,3,42,11,Yes
4869,2024-01-02,8,44,4,Yes
354,2024-02-01,3,40,6,No
1211,2024-08-25,4,43,13,Yes
1421,2024-06-10,8,11,1,No
3886,2024-03-02,1,56,24,Yes
1177,2024-05-13,6,45,23,No
3231,2024-07-07,4,53,3,No
4,2024-11-29,7,3,7,Yes
3320,2024-02-08,9,26,16,No
4406,2024-09-27,7,39,13,No
2372,2024-04-22,2,50,23,No
3230,2024-05-22,6,49,23,Yes
4806,2024-09-02,5,56,19,Yes
3307,2024-10-18,5,16,6,No
4634,2024-03-31,8,5,17,No
1234,2024-12-17,9,39,21,Yes
3529,2024-04-30,9,3,19,No
3380,2024-01-25,1,3,7,Yes
3529,2024-06-22,7,36,23,Yes
73,2024-08-26,1,52,11,No
2473,2024-10-12,9,45,16,Yes
3377,2024-03-28,2,17,8,No
2024,2024-05-13,8,17,4,Yes
853,2024-06-15,7,40,1,Yes
2216,2025-01-13,6,23,6,No
4194,2024-04-10,4,5,18,Yes
3265,2024-02-09,3,13,1,Yes
2623,2024-01-14,6,44,8,No
4033,2025-01-05,5,24,9,No
1279,2024-09-14,1,31,15,No
3798,2024-02-16,5,40,10,No
3327,2024-03-12,1,54,21,Yes
3186,2024-05-08,5,11,7,No
519,2024-07-26,5,48,7,Yes
2169,2024-06-02,6,53,4,No
4466,2024-05-02,8,16,2,Yes
2188,2025-01-15,8,55,15,Yes
230,2024-09-01,7,14,3,Yes
3073,2024-09-30,4,54,5,No
265,2024-11-23,5,40,18,No
260,2024-12-14,3,36,8,Yes
4500,2024-07-15,2,43,24,No
3229,2024-03-27,2,34,18,No
4681,2024-06-06,8,12,15,No
149,2024-04-15,6,44,18,No
3029,2025-01-16,2,8,6,No
592,2024-01-25,4,19,23,Yes
1239,2024-11-21,1,9,2,No
3015,2024-02-06,5,3,13,Yes
3431,2024-05-17,8,39,3,No
4789,2024-11-19,1,46,10,No
2981,2024-07-31,5,20,23,No
885,2024-01-07,6,40,13,Yes
3545,2024-08-05,8,3,8,Yes
4537,2024-08-03,8,26,10,Yes
1302,2025-01-12,2,57,10,No
1562,2025-01-15,5,28,23,No
1245,2024-10-29,3,58,7,No
3553,2024-07-18,5,8,14,Yes
4243,2024-02-28,5,23,24,Yes
25,2025-01-06,6,28,9,No
4343,2024-01-14,9,48,13,Yes
2152,2024-07-12,6,32,5,Yes
4142,2024-10-31,8,44,3,No
2480,2024-11-16,4,6,9,No
3818,2024-07-30,6,49,24,No
493,2024-05-04,6,49,14,No
1903,2025-01-18,8,35,1,Yes
288,2024-08-16,3,35,13,No
3969,2024-06-07,8,49,21,Yes
2305,2024-11-06,5,25,14,Yes
267,2024-02-22,5,12,6,Yes
3406,2024-03-16,6,27,24,No
4965,2024-02-02,5,47,2,Yes
992,2024-09-22,1,39,13,Yes
2526,2024-09-08,6,26,15,No
606,2024-11-02,5,9,18,No
2056,2024-12-24,7,36,7,Yes
4671,2024-11-17,8,1,3,No
3250,2024-01-19,2,32,1,Yes
2308,2024-07-16,6,16,14,Yes
1125,2024-06-22,6,12,14,No
3751,2024-01-05,7,40,6,No
1039,2024-08-05,4,47,16,Yes
1660,2024-02-09,1,14,21,Yes
4603,2025-01-30,2,19,10,Yes
4142,2024-05-16,6,38,15,Yes
589,2024-08-12,4,26,1,No
4698,2024-02-12,7,38,23,No
1000,2024-06-28,3,10,10,No
1256,2024-10-24,8,30,13,Yes
590,2024-01-05,6,22,14,Yes
2445,2024-02-22,3,2,21,Yes
199,2024-02-25,9,46,11,Yes
221,2024-03-25,2,41,18,No
3012,2024-06-12,7,16,10,Yes
4139,2024-01-02,3,2,6,No
2891,2024-03-12,7,57,21,No
2319,2025-01-07,4,53,16,Yes
4737,2024-04-07,1,3,9,Yes
347,2024-02-11,1,29,6,No
2567,2024-07-31,1,12,9,Yes
4289,2024-01-23,6,35,1,No
1838,2024-01-01,3,21,2,Yes
4951,2024-05-10,1,41,14,No
4645,2025-01-24,7,56,14,No
1866,2024-01-27,4,26,19,Yes
1387,2024-04-05,8,3,9,Yes
1822,2024-09-03,1,35,23,Yes
2203,2024-03-25,6,32,13,No
2386,2024-10-12,3,20,23,No
1372,2024-11-13,8,54,20,No
4074,2024-10-04,4,48,6,No
3108,2024-07-31,7,11,15,No
4486,2024-09-18,3,46,24,Yes
4763,2024-04-26,3,8,4,No
3276,2024-11-23,2,22,1,Yes
4209,2024-03-09,3,33,3,No
208,2024-02-27,9,57,21,Yes
2334,2024-03-29,2,26,17,No
4819,2024-01-31,2,40,24,No
3011,2024-10-10,3,18,3,Yes
3265,2024-07-19,6,44,4,No
156,2024-02-10,7,59,6,No
849,2024-05-15,5,33,6,No
1339,2025-01-17,2,12,10,No
3211,2024-12-25,1,19,7,Yes
454,2024-11-11,3,21,16,No
3871,2024-10-07,5,29,7,No
2782,2024-05-31,2,1,2,Yes
2850,2024-03-13,3,45,6,No
1913,2024-07-09,9,15,18,No
709,2024-01-19,3,59,19,No
69,2024-08-24,5,7,14,No
4758,2024-11-12,8,55,19,No
3380,2024-07-21,4,44,14,No
3792,2025-01-25,6,3,8,No
3358,2024-07-13,7,2,20,No
3893,2024-11-12,7,3,21,No
3586,2024-11-05,6,9,21,No
4901,2024-11-21,7,6,11,No
2527,2025-01-20,9,24,18,No
47,2024-08-19,3,6,7,No
4243,2024-09-15,3,33,20,No
3761,2024-05-13,2,18,23,No
4417,2024-03-24,8,30,19,No
1028,2024-01-17,7,28,22,No
1697,2024-02-01,2,22,19,Yes
4446,2024-11-27,9,15,20,No
2424,2024-02-04,3,41,8,Yes
4174,2024-05-26,5,26,24,No
2696,2024-02-13,9,40,14,No
2297,2024-05-22,3,36,8,No
3055,2024-05-18,8,42,7,No
755,2024-03-10,8,16,21,Yes
3907,2024-05-11,2,53,13,Yes
4147,2024-07-19,8,52,15,Yes
818,2024-01-08,9,55,8,No
679,2024-11-24,4,57,21,No
443,2024-08-31,4,41,8,No
3910,2024-04-24,4,4,8,Yes
262,2024-09-07,7,36,21,Yes
1741,2024-03-27,1,50,8,No
2947,2024-05-06,5,31,15,Yes
2203,2024-12-27,4,33,13,No
2473,2024-09-30,6,8,2,Yes
1313,2024-08-04,6,10,11,No
184,2024-02-04,4,14,21,No
2618,2025-01-02,4,25,24,Yes
3906,2024-06-30,1,54,21,No
2249,2024-10-23,2,12,5,No
4962,2024-07-07,1,43,4,Yes
153,2024-03-27,6,14,19,No
3116,2024-09-22,1,40,16,No
3905,2024-12-26,2,43,6,No
2765,2024-06-13,6,51,1,Yes
3238,2025-01-13,7,48,10,No
1582,2024-11-02,9,43,9,No
2911,2024-12-28,4,51,18,No
3557,2024-11-03,2,41,12,No
1311,2024-05-19,7,38,9,No
2555,2024-08-21,1,59,9,Yes
2733,2024-06-14,5,10,1,No
2641,2024-12-03,9,41,1,No
3320,2024-08-28,3,20,15,No
2233,2024-12-23,4,13,5,Yes
4959,2024-08-11,2,31,11,No
3159,2024-04-19,6,58,16,Yes
1146,2025-01-20,1,52,13,Yes
2138,2024-09-07,6,5,12,No
3676,2024-12-25,8,41,15,No
4609,2025-01-26,1,13,14,No
1014,2024-11-07,7,53,8,No
3207,2024-09-14,2,23,1,Yes
2066,2024-03-28,7,35,16,No
320,2024-10-30,8,9,11,Yes
232,2024-04-27,6,13,1,No
2693,2024-01-15,1,58,11,Yes
4771,2024-06-23,3,33,13,Yes
4519,2024-06-09,5,26,22,No
126,2024-09-12,3,31,19,No
1774,2024-09-01,6,5,22,No
4892,2024-10-21,9,44,16,Yes
2455,2024-08-28,2,25,23,No
1997,2024-12-03,1,4,3,Yes
3341,2024-11-03,9,28,18,No
2349,2024-11-24,2,39,6,Yes
2509,2024-09-30,5,57,6,No
2979,2024-04-16,5,43,12,No
554,2024-07-18,3,6,2,No
1144,2024-08-15,3,11,17,Yes
546,2024-08-10,4,46,7,Yes
2308,2024-01-09,1,54,13,Yes
4620,2024-08-28,8,16,14,No
970,2024-06-08,4,34,17,No
4074,2025-01-03,2,17,13,No
2017,2024-11-16,8,40,2,No
804,2024-02-21,8,40,9,No
4621,2024-01-21,2,55,2,Yes
3002,2024-07-07,2,22,13,Yes
1537,2024-10-27,1,4,1,No
4795,2024-04-21,7,13,5,Yes
2961,2024-11-05,5,22,18,No
4552,2024-05-19,9,3,9,Yes
2288,2025-01-08,5,53,19,Yes
1245,2024-12-10,1,17,18,No
748,2024-10-01,5,23,15,No
4329,2024-02-22,1,6,23,No
1508,2024-06-11,5,36,5,No
1907,2024-01-03,7,31,6,Yes
97,2025-01-30,8,38,14,Yes
4178,2024-05-23,1,32,4,No
4596,2024-04-27,6,11,9,No
2502,2024-10-18,5,14,18,No
2784,2024-01-29,6,2,1,No
4975,2024-05-01,8,30,7,No
3792,2024-06-23,9,53,8,Yes
1345,2024-08-10,9,31,5,Yes
4412,2025-01-14,1,23,4,No
2856,2024-01-14,8,52,24,No
3525,2024-03-09,7,4,23,Yes
2336,2024-09-28,5,49,18,No
2398,2024-07-01,6,19,7,Yes
630,2025-01-27,2,36,21,No
3138,2024-10-09,4,46,24,No
3781,2024-11-19,4,30,23,No
1510,2024-07-28,3,50,12,No
2734,2024-11-12,5,36,13,Yes
2110,2024-11-19,2,20,21,No
2412,2024-07-15,2,45,21,No
4697,2024-08-05,8,17,17,No
4233,2025-01-01,1,59,23,Yes
1883,2024-01-08,1,41,3,Yes
2299,2024-11-12,2,59,16,Yes
1082,2024-08-02,9,12,4,Yes
3523,2024-04-18,2,59,16,No
4372,2024-07-01,3,49,3,No
3419,2024-06-06,9,51,12,Yes
358,2024-12-12,1,52,3,No
3946,2024-08-27,4,47,19,No
2720,2024-07-20,6,46,8,Yes
945,2024-01-09,2,15,24,Yes
2179,2024-09-05,5,4,15,No
2009,2024-06-16,5,25,14,Yes
1514,2024-02-11,7,6,2,No
127,2024-03-28,5,40,17,Yes
1985,2024-02-14,3,54,10,Yes
1864,2024-01-30,8,47,7,No
2938,2024-02-15,8,19,24,Yes
4383,2024-09-13,3,17,15,No
646,2024-05-28,7,10,24,No
1072,2024-03-07,5,18,19,Yes
17,2024-07-18,8,42,7,Yes
4447,2024-03-25,6,55,18,No
315,2024-12-05,4,55,13,Yes
4453,2024-03-11,7,31,16,Yes
1337,2024-07-13,9,47,24,Yes
684,2024-06-08,9,20,1,No
229,2024-12-01,8,54,6,No
2604,2024-05-26,6,54,15,Yes
3184,2024-02-23,8,28,20,No
1224,2024-09-26,7,10,5,Yes
3829,2024-01-12,2,57,21,No
858,2024-03-07,1,7,3,No
2290,2024-05-22,5,41,5,No
3300,2024-06-25,1,2,20,No
685,2024-10-25,8,56,5,No
3181,2024-05-30,8,12,10,No
2916,2024-02-01,5,25,12,No
1716,2024-09-13,2,43,19,No
3400,2024-06-27,5,10,20,No
1692,2024-11-06,7,30,5,No
118,2024-11-20,3,18,21,No
2118,2024-04-29,3,38,16,No
1172,2024-06-13,3,31,14,No
2293,2024-07-26,4,31,20,No
520,2024-07-10,4,42,16,No
3448,2024-05-03,1,2,19,No
3812,2024-06-21,9,1,11,No
2536,2024-03-21,6,11,16,No
4236,2024-05-21,7,36,2,No
1881,2024-11-24,3,6,15,Yes
2892,2024-05-05,8,45,18,No
3202,2024-08-28,4,22,16,No
2421,2025-01-30,2,12,9,No
81,2024-08-20,1,37,20,Yes
794,2025-01-26,9,2,22,No
291,2025-01-08,1,18,24,No
3650,2024-10-29,7,44,12,No
1437,2024-06-18,4,2,6,No
3736,2024-01-20,1,14,15,Yes
2936,2024-08-16,2,30,20,No
102,2025-01-05,4,29,17,No
2553,2024-08-01,1,44,4,No
3132,2024-12-15,4,26,22,No
3106,2024-07-04,3,5,21,Yes
3621,2025-01-31,5,7,2,Yes
1993,2025-01-31,9,27,11,No
4580,2024-06-14,6,12,8,Yes
4800,2024-08-22,4,56,5,Yes
2512,2024-04-24,8,1,20,Yes
3337,2024-09-05,2,12,9,No
969,2024-05-09,6,36,23,Yes
1079,2024-10-13,8,22,6,No
2224,2025-01-18,8,55,8,Yes
2213,2025-01-07,7,59,18,Yes
3393,2024-06-29,5,2,17,No
4665,2025-01-07,5,5,21,No
3558,2025-01-18,2,31,10,Yes
656,2024-03-20,3,34,5,No
1329,2024-06-18,1,51,11,Yes
3693,2024-02-08,3,18,13,No
2194,2024-03-28,8,17,16,No
1257,2024-03-28,6,4,24,No
2081,2024-06-18,7,14,3,No
139,2025-01-16,1,8,19,No
1127,2024-10-09,7,58,24,No
2569,2024-05-28,3,30,21,Yes
708,2024-08-02,6,58,9,Yes
3458,2024-08-22,2,25,16,No
925,2024-10-30,2,39,1,No
4632,2024-11-23,2,10,16,Yes
334,2024-01-27,7,31,3,No
3471,2024-02-12,9,35,4,Yes
730,2024-12-03,5,12,15,No
716,2024-09-08,9,46,6,No
2448,2024-06-15,3,9,9,Yes
3102,2025-01-30,6,36,5,No
4832,2024-03-27,7,53,10,No
362,2024-03-21,8,44,20,Yes
3301,2024-09-02,7,44,6,Yes
2708,2024-10-28,9,16,23,Yes
464,2025-01-19,7,22,10,No
185,2024-11-20,5,53,22,Yes
3386,2024-03-30,4,7,21,No
3431,2024-11-14,3,29,13,Yes
1310,2024-05-20,6,20,6,No
1208,2024-10-15,7,44,5,Yes
1409,2024-12-17,7,14,11,Yes
2540,2025-01-24,4,14,10,No
754,2024-08-07,2,27,2,No
3753,2024-06-16,6,35,3,No
143,2024-03-23,2,47,11,No
2026,2024-04-17,9,54,20,Yes
143,2024-11-15,5,28,12,Yes
3810,2024-07-22,4,40,19,No
2220,2024-09-11,8,40,19,Yes
1479,2024-05-10,4,40,2,Yes
2179,2024-12-13,4,58,17,No
3693,2024-10-26,8,22,14,No
1797,2024-10-15,6,55,21,No
1964,2024-11-11,2,56,12,Yes
4842,2024-01-28,5,56,17,No
2543,2024-03-13,1,10,2,Yes
3880,2024-01-31,9,39,12,Yes
2563,2024-04-24,8,35,16,No
3599,2024-12-06,2,58,7,No
4523,2024-09-21,1,42,19,No
4221,2024-06-22,6,35,2,No
1778,2024-05-17,2,28,18,Yes
1595,2024-01-20,5,55,18,No
2249,2024-08-12,6,52,7,No
169,2024-01-01,2,58,7,No
3781,2024-01-31,9,12,21,Yes
2401,2024-10-13,8,18,17,No
1023,2024-05-14,6,39,21,Yes
4801,2025-01-23,7,44,10,Yes
1224,2024-02-15,7,30,14,No
3989,2024-06-24,5,12,15,No
1129,2024-10-19,7,15,7,Yes
4901,2024-12-31,6,56,14,Yes
706,2024-02-12,7,55,12,No
2246,2024-03-06,4,20,14,No
2466,2024-05-24,2,55,14,Yes
839,2024-03-14,8,10,11,No
3737,2024-07-31,7,26,15,No
446,2024-10-15,7,43,20,No
3944,2025-01-13,2,56,15,No
1659,2024-06-12,3,11,5,No
1854,2024-08-28,7,46,6,No
2768,2024-06-12,7,23,15,No
135,2024-04-23,7,11,11,No
1873,2024-12-21,8,59,9,No
2732,2024-10-05,8,50,10,Yes
4788,2024-06-23,3,58,22,No
1995,2024-02-05,7,11,3,Yes
4472,2024-12-28,2,21,4,No
3209,2024-04-13,1,43,20,No
1860,2024-12-11,4,10,1,No
3152,2024-11-07,6,43,24,Yes
4240,2024-09-03,3,14,21,No
2982,2024-07-11,9,46,20,No
4460,2024-12-27,8,40,21,No
1402,2024-05-06,8,27,1,No
3419,2024-06-19,1,38,22,No
3044,2024-03-23,6,27,1,Yes
4312,2024-11-10,9,16,2,No
1193,2024-05-25,4,19,2,No
3659,2024-08-01,3,17,20,Yes
4733,2024-02-06,2,3,20,Yes
4813,2024-06-08,5,26,23,No
1810,2024-03-07,4,51,19,No
3445,2025-01-05,9,5,19,No
3975,2024-08-10,6,8,16,No
758,2025-01-17,5,40,11,No
4898,2024-03-26,7,11,4,Yes
4507,2024-01-12,7,37,17,Yes
3979,2024-05-18,6,3,20,No
3845,2024-01-31,9,50,8,No
1470,2024-09-18,4,15,7,Yes
2780,2024-06-30,6,18,21,No
3096,2024-03-13,8,7,3,Yes
2395,2024-01-12,9,41,8,No
4555,2024-07-22,9,3,19,Yes
1420,2024-05-05,6,43,16,No
3452,2024-04-14,8,37,18,Yes
956,2024-05-14,7,58,15,No
4746,2024-07-27,9,58,8,No
2882,2024-02-09,9,29,18,No
2426,2024-02-05,9,20,22,No
1176,2024-09-26,2,25,15,Yes
1285,2024-11-02,2,43,17,Yes
3803,2024-09-12,5,25,13,Yes
3401,2024-09-26,1,16,10,No
3600,2024-09-10,1,12,14,No
4623,2024-04-06,8,2,21,No
931,2024-08-17,5,13,20,No
4358,2024-03-14,7,13,7,No
1756,2024-09-23,4,28,20,No
3530,2024-04-01,8,18,10,No
1163,2024-11-29,2,30,2,No
2881,2024-07-14,7,3,15,Yes
3309,2024-06-27,8,4,8,Yes
1485,2024-11-04,7,3,12,Yes
2797,2024-04-06,6,12,11,No
1279,2024-12-03,2,9,12,No
2069,2024-04-21,5,14,2,Yes
2389,2024-12-20,8,9,18,Yes
1757,2024-09-16,7,17,15,Yes
1872,2024-01-22,7,15,24,No
2661,2024-05-26,4,30,1,Yes
2293,2024-02-22,3,43,10,No
86,2024-12-30,9,58,24,No
177,2024-11-09,3,36,12,Yes
3098,2024-02-03,6,21,4,No
108,2024-09-03,4,25,17,No
1833,2024-02-13,9,21,10,No
4550,2024-07-15,2,2,10,No
1229,2024-01-25,9,4,17,Yes
1633,2024-05-05,5,49,8,No
1377,2024-04-13,7,45,15,Yes
2616,2025-01-12,3,22,13,No
854,2024-12-12,1,38,1,Yes
4896,2024-04-28,1,49,3,No
1034,2024-02-01,6,49,11,No
1290,2024-09-15,9,41,11,No
3104,2024-07-10,5,40,5,Yes
10,2024-05-29,8,54,10,No
3212,2024-05-24,1,19,9,No
2218,2024-02-14,1,33,13,No
1497,2024-09-27,4,17,19,Yes
4183,2024-11-28,1,19,22,Yes
543,2024-06-03,8,28,19,No
2233,2024-05-07,1,51,4,No
4696,2024-08-02,2,53,10,No
298,2024-11-30,9,33,7,Yes
1261,2024-08-08,7,52,19,No
1479,2024-01-28,4,1,5,Yes
3991,2024-12-06,3,57,21,No
3980,2024-04-02,8,13,22,No
2067,2024-12-12,5,27,23,No
1449,2024-01-09,2,57,16,No
408,2024-11-18,7,27,3,No
3310,2024-11-05,8,5,6,Yes
4318,2024-04-11,6,34,13,No
702,2024-02-14,7,56,17,No
56,2024-04-23,2,25,6,No
4457,2024-08-29,4,5,20,No
3727,2024-10-10,1,34,1,Yes
3743,2024-10-03,4,13,7,Yes
1021,2024-01-25,4,31,3,Yes
2736,2025-01-09,7,55,19,No
2778,2024-03-22,5,30,22,No
4420,2024-12-16,7,31,15,Yes
3036,2024-02-04,8,21,19,Yes
498,2024-01-17,5,34,18,No
2610,2024-10-24,4,37,1,Yes
1168,2024-05-03,9,5,9,No
2592,2024-07-31,9,30,5,Yes
2476,2024-09-05,1,17,16,Yes
4705,2025-01-06,6,28,11,No
4511,2025-01-05,5,21,15,No
491,2024-07-30,5,3,21,Yes
1002,2024-09-12,1,10,22,No
2031,2024-08-22,7,15,8,Yes
147,2024-08-25,6,28,9,No
2721,2024-08-20,5,25,12,Yes
1374,2024-05-02,3,23,12,Yes
4636,2024-08-01,9,33,10,Yes
3484,2024-06-24,8,25,10,No
4221,2025-01-26,1,20,1,No
2290,2024-08-21,3,25,23,No
4248,2024-07-12,8,52,16,No
2404,2024-06-08,7,53,23,No
1,2024-07-01,5,16,4,No
545,2024-06-27,8,59,15,No
1055,2024-06-01,5,31,17,No
2852,2024-06-18,3,53,14,No
4105,2024-11-12,2,34,7,Yes
4592,2024-01-30,7,30,1,No
1698,2024-04-16,5,26,19,No
3615,2024-05-08,9,46,23,Yes
4494,2024-09-15,8,13,18,Yes
1719,2024-02-26,4,55,20,No
4055,2024-11-10,5,35,6,Yes
2987,2024-06-18,1,20,9,Yes
2600,2024-12-22,9,10,7,No
168,2024-05-08,8,1,6,Yes
1093,2024-04-13,9,2,10,No
3790,2024-07-02,6,41,12,No
3252,2025-01-30,2,41,20,Yes
98,2025-01-13,5,18,17,Yes
3949,2025-01-04,1,53,7,No
4890,2024-02-26,9,46,13,No
2248,2024-02-25,7,10,13,No
4561,2024-01-26,7,30,18,No
877,2024-03-12,5,35,2,No
2834,2024-07-14,7,9,13,Yes
4437,2024-11-15,9,51,22,No
3229,2024-04-14,4,14,17,No
1776,2024-10-20,2,13,14,Yes
1053,2024-06-10,4,47,20,No
1487,2024-07-09,7,40,19,No
2838,2024-04-15,6,48,22,No
3138,2024-04-30,3,4,24,No
1190,2024-01-26,6,53,5,No
3950,2024-10-02,2,18,22,No
1683,2024-11-12,9,56,6,No
