order_item_id,order_id,product_id,category,quantity,price,is_out_of_stock
23998,304,1016,Grocery,1,357.8,0
23999,2957,1007,Beverages,1,389.97,0
24000,12117,1028,Snacks,4,63.42,0
24001,7654,1039,Beverages,1,61.44,0
24002,938,1088,Snacks,1,192.25,0
24003,8533,1015,Personal Care,2,367.07,0
24004,2735,1009,Grocery,1,125.42,0
24005,13416,1080,Personal Care,2,330.64,0
24006,16581,1051,Snacks,2,94.8,0
24007,18204,1074,Dairy,3,161.66,1
24008,7619,1022,Snacks,3,487.3,0
24009,2341,1067,Snacks,4,42.32,0
24010,19314,1037,Beverages,1,280.14,0
24011,13214,1052,Grocery,4,75.65,0
24012,12294,1066,Beverages,3,422.45,0
24013,16177,1093,Snacks,3,191.45,0
24014,15006,1007,Grocery,2,497.56,0
24015,14802,1041,Dairy,1,487.39,0
24016,4660,1093,Personal Care,3,445.06,0
24017,18873,1042,Snacks,1,231.82,0
24018,5798,1065,Dairy,3,77.82,0
24019,18992,1025,Grocery,1,342.98,0
24020,10538,1012,Beverages,3,191.53,0
24021,14953,1094,Snacks,3,75.17,0
24022,4190,1014,Dairy,4,134.73,0
24023,11488,1065,Grocery,4,60.62,0
24024,1590,1078,Beverages,2,356.52,0
24025,5876,1095,Snacks,1,443.54,0
24026,19412,1051,Personal Care,2,125.69,0
24027,10140,1069,Personal Care,4,380.1,0
24028,5901,1006,Snacks,3,322.64,0
24029,8968,1041,Personal Care,4,439.97,0
24030,14803,1030,Dairy,4,370.57,0
24031,108,1098,Personal Care,2,79.52,0
24032,5651,1096,Personal Care,3,463.28,0
24033,12389,1001,Personal Care,4,347.09,0
24034,7745,1081,Grocery,3,300.13,0
24035,671,1001,Beverages,3,326.84,0
24036,2619,1037,Beverages,4,42.48,1
24037,7141,1070,Grocery,2,441.87,0
24038,11183,1097,Dairy,3,464.64,0
24039,12566,1045,Personal Care,1,306.24,0
24040,5330,1079,Dairy,1,48.04,0
24041,1962,1008,Snacks,1,160.59,0
24042,14921,1092,Grocery,1,351.53,0
24043,18926,1080,Grocery,4,327.07,0
24044,9513,1096,Dairy,3,416.45,0
24045,4750,1070,Grocery,1,204.64,0
24046,10983,1085,Beverages,4,493.61,0
24047,7937,1027,Grocery,2,467.83,0
24048,4696,1032,Grocery,3,189.3,0
24049,15447,1062,Personal Care,1,295.78,0
24050,17704,1074,Snacks,3,173.57,0
24051,4306,1024,Personal Care,2,46.78,0
24052,12841,1019,Grocery,3,386.19,1
24053,15654,1083,Snacks,2,186.69,0
24054,7266,1013,Dairy,1,100.95,0
24055,6163,1062,Snacks,1,123.84,0
24056,12673,1057,Snacks,3,304.22,1
24057,14806,1044,Grocery,4,112.84,0
24058,5158,1046,Snacks,3,82.08,0
24059,16199,1072,Grocery,1,489.45,1
24060,15047,1087,Grocery,3,64.76,0
24061,4506,1015,Personal Care,4,44.75,0
24062,17504,1040,Beverages,2,354.68,0
24063,6435,1062,Snacks,3,496.57,0
24064,4298,1080,Dairy,2,325.88,0
24065,3344,1016,Beverages,4,453.48,0
24066,14153,1037,Dairy,2,195.3,0
24067,1358,1050,Personal Care,1,379.47,0
24068,10327,1061,Grocery,4,345.92,0
24069,9137,1059,Dairy,1,435.52,0
24070,11854,1099,Personal Care,3,168.47,0
24071,332,1085,Beverages,1,32.7,0
24072,7428,1023,Dairy,3,423.17,0
24073,5713,1009,Grocery,1,213.65,0
24074,1387,1040,Personal Care,2,98.9,0
24075,18723,1058,Snacks,3,153.21,0
24076,4533,1097,Beverages,4,121.84,0
24077,1959,1073,Beverages,4,70.43,0
24078,11210,1053,Beverages,3,493.76,0
24079,15526,1003,Personal Care,4,251.35,0
24080,1567,1036,Grocery,1,64.03,0
24081,7475,1047,Snacks,1,88.59,0
24082,9626,1034,Dairy,1,491.79,1
24083,2824,1031,Personal Care,1,278.97,0
24084,18268,1085,Grocery,1,327.52,0
24085,12473,1006,Snacks,1,250.7,0
24086,4039,1040,Grocery,4,178.26,1
24087,14506,1092,Beverages,3,165.95,0
24088,11772,1083,Personal Care,4,255.92,0
24089,19867,1062,Snacks,3,188.18,0
24090,3550,1010,Snacks,2,43.73,0
24091,18989,1009,Grocery,2,366.61,0
24092,5142,1071,Personal Care,3,184.24,0
24093,17689,1003,Dairy,3,199.6,0
24094,629,1067,Snacks,2,448.67,0
24095,5574,1069,Personal Care,3,64.13,1
24096,19144,1090,Dairy,4,465.28,0
24097,16717,1047,Dairy,2,398.78,0
24098,16707,1087,Beverages,1,285.29,0
24099,15457,1074,Dairy,4,319.38,0
24100,18469,1005,Dairy,1,307.52,0
24101,3305,1096,Personal Care,2,337.2,0
24102,11919,1090,Grocery,3,231.28,0
24103,6692,1012,Beverages,4,376.65,0
24104,2454,1048,Personal Care,3,338.54,0
24105,3036,1083,Personal Care,4,316.17,0
24106,8047,1013,Snacks,1,465.17,0
24107,17612,1022,Dairy,2,234.31,1
24108,6158,1029,Dairy,3,491.59,0
24109,16007,1034,Grocery,3,67.61,0
24110,18936,1097,Personal Care,3,491.32,0
24111,11919,1085,Beverages,4,72.24,1
24112,429,1058,Snacks,1,123.4,0
24113,7999,1080,Dairy,2,134.43,0
24114,6411,1049,Dairy,2,389.87,0
24115,18900,1076,Personal Care,4,288.73,0
24116,1241,1078,Personal Care,1,72.44,0
24117,10624,1020,Personal Care,2,489.32,0
24118,11535,1004,Beverages,4,492.64,0
24119,5896,1037,Snacks,1,117.26,0
24120,12736,1048,Dairy,4,84.99,0
24121,19221,1024,Snacks,3,332.49,0
24122,3981,1083,Snacks,1,202.41,0
24123,13392,1093,Personal Care,1,203.59,0
24124,673,1075,Beverages,2,263.66,0
24125,13583,1052,Grocery,3,422.83,0
24126,17654,1053,Snacks,1,289.92,0
24127,18827,1063,Grocery,1,109.34,0
24128,555,1047,Grocery,2,33.71,0
24129,19010,1050,Beverages,2,331.89,0
24130,13974,1055,Beverages,3,122.41,0
24131,12239,1073,Grocery,1,422.66,0
24132,19128,1031,Dairy,1,118.82,0
24133,7307,1072,Personal Care,4,446.91,0
24134,3446,1001,Dairy,3,410.75,0
24135,4994,1076,Beverages,1,432.79,0
24136,11647,1021,Beverages,2,339.28,0
24137,17589,1013,Grocery,2,73.35,0
24138,11107,1075,Dairy,4,203.35,0
24139,19020,1057,Personal Care,4,103.24,0
24140,10964,1003,Snacks,4,167.74,0
24141,17090,1060,Dairy,1,204.37,0
24142,4280,1009,Snacks,1,75.96,0
24143,15171,1097,Personal Care,1,417.72,0
24144,14035,1078,Dairy,1,205.42,0
24145,507,1095,Snacks,4,213.25,0
24146,9100,1038,Beverages,1,301.87,0
24147,14520,1027,Snacks,1,433.15,0
24148,5952,1029,Dairy,1,166.43,0
24149,3982,1077,Personal Care,2,294.74,0
24150,10007,1050,Grocery,3,369.14,0
24151,12961,1013,Snacks,2,372.08,0
24152,10173,1077,Grocery,4,442.17,0
24153,11143,1087,Grocery,4,400.13,0
24154,1629,1072,Beverages,2,67.27,0
24155,19001,1001,Beverages,2,227.12,0
24156,5913,1050,Beverages,1,108.29,0
24157,17055,1049,Beverages,2,157.43,0
24158,1894,1015,Dairy,4,193.26,0
24159,2341,1009,Personal Care,3,40.02,0
24160,2378,1020,Dairy,3,150.8,0
24161,1430,1052,Beverages,3,374.35,0
24162,9644,1077,Dairy,2,200.25,0
24163,14312,1068,Snacks,4,472.67,0
24164,11637,1056,Dairy,1,103.85,0
24165,10926,1021,Personal Care,2,97.04,0
24166,6281,1008,Snacks,3,481.31,0
24167,12294,1022,Snacks,4,350.24,0
24168,6775,1044,Grocery,3,133.95,0
24169,6578,1083,Snacks,1,32.87,0
24170,14887,1057,Snacks,1,373.07,1
24171,7279,1053,Snacks,3,30.47,0
24172,18013,1091,Dairy,3,257.64,0
24173,17074,1091,Dairy,4,329.27,0
24174,9459,1034,Snacks,3,396.64,0
24175,1290,1033,Dairy,4,422.67,1
24176,1067,1099,Snacks,2,171.13,0
24177,4771,1063,Personal Care,1,195.08,0
24178,1852,1011,Snacks,1,226.38,0
24179,5898,1021,Grocery,2,366.4,0
24180,18670,1073,Personal Care,2,204.07,1
24181,12468,1079,Dairy,4,488.66,0
24182,15146,1020,Grocery,4,39.26,0
24183,1328,1041,Beverages,3,448.38,0
24184,18893,1017,Personal Care,2,243.31,1
24185,13397,1044,Snacks,1,137.38,0
24186,16910,1009,Personal Care,4,158.4,0
24187,6664,1082,Personal Care,2,50.44,0
24188,5418,1001,Snacks,2,68.39,1
24189,18845,1039,Beverages,3,441.47,0
24190,6673,1028,Beverages,4,134.68,0
24191,7580,1048,Beverages,3,287.54,0
24192,8827,1006,Snacks,2,323.89,0
24193,5209,1035,Dairy,3,398.24,1
24194,5983,1092,Beverages,1,437.35,0
24195,9540,1051,Snacks,2,353.93,0
24196,11964,1050,Beverages,4,83.41,0
24197,9849,1050,Grocery,2,258.13,1
24198,18515,1098,Dairy,1,459.74,1
24199,7465,1013,Snacks,4,88.22,0
24200,341,1097,Grocery,3,441.79,0
24201,2915,1083,Snacks,3,285.98,0
24202,8722,1097,Dairy,2,358.32,0
24203,15250,1052,Personal Care,2,227.17,0
24204,10401,1074,Snacks,1,220.61,0
24205,10311,1057,Beverages,3,497.06,0
24206,19469,1076,Grocery,4,273.71,0
24207,7159,1024,Snacks,1,177.23,0
24208,2670,1013,Beverages,2,332.98,0
24209,7885,1099,Grocery,2,293.78,0
24210,5266,1030,Snacks,4,167.79,0
24211,964,1091,Dairy,4,305.15,0
24212,18125,1072,Grocery,3,213.58,0
24213,3899,1039,Beverages,3,274.1,0
24214,13772,1007,Grocery,1,319.47,0
24215,7796,1047,Beverages,4,325.34,0
24216,15836,1059,Beverages,3,236.72,0
24217,5089,1097,Personal Care,1,92.57,0
24218,4385,1039,Snacks,4,453.27,0
24219,8434,1072,Beverages,2,40.82,0
24220,19421,1060,Beverages,1,141.79,0
24221,1543,1050,Grocery,3,232.12,0
24222,15296,1018,Grocery,3,86.83,0
24223,111,1080,Snacks,4,412.33,0
24224,12103,1085,Beverages,1,276.64,0
24225,8871,1088,Personal Care,1,296.3,0
24226,7431,1072,Grocery,3,490.57,0
24227,1023,1044,Personal Care,1,43.85,0
24228,4784,1020,Dairy,3,196.83,0
24229,13641,1068,Personal Care,4,384.07,0
24230,10360,1089,Snacks,3,253.85,0
24231,18511,1051,Grocery,2,148.99,0
24232,12843,1071,Personal Care,1,406.66,0
24233,7312,1094,Snacks,2,379.29,0
24234,17168,1009,Dairy,3,493.37,0
24235,18180,1041,Personal Care,1,381.83,0
24236,16239,1048,Grocery,1,338.92,0
24237,15844,1042,Grocery,4,382.99,0
24238,18053,1086,Dairy,4,325.99,0
24239,462,1077,Snacks,1,55.83,0
24240,7025,1053,Grocery,4,177.61,0
24241,829,1026,Grocery,1,477.6,0
24242,10031,1064,Personal Care,3,275.86,0
24243,8242,1067,Personal Care,1,271.81,0
24244,18452,1032,Dairy,1,475.51,0
24245,16914,1053,Snacks,4,491.26,1
24246,13780,1001,Personal Care,4,390.66,0
24247,13678,1045,Snacks,3,434.24,0
24248,19745,1029,Snacks,1,422.14,0
24249,12812,1027,Personal Care,3,379.45,0
24250,17857,1072,Dairy,1,258.26,0
24251,4116,1018,Grocery,2,122.32,0
24252,11611,1051,Grocery,1,491.04,0
24253,18187,1098,Personal Care,2,384.41,0
24254,14698,1054,Dairy,2,322.47,0
24255,18408,1066,Dairy,3,227.65,0
24256,10120,1056,Beverages,3,303.09,0
24257,13916,1096,Beverages,2,266.56,0
24258,19213,1082,Personal Care,3,132.22,0
24259,12576,1061,Snacks,3,338.34,0
24260,7405,1012,Beverages,4,243.24,0
24261,1885,1083,Personal Care,4,45.77,0
24262,734,1079,Beverages,1,40.16,0
24263,5830,1065,Beverages,4,112.96,0
24264,18854,1004,Personal Care,1,497.76,0
24265,3996,1052,Snacks,2,88.42,0
24266,5760,1045,Snacks,4,325.18,1
24267,892,1070,Personal Care,4,349.17,0
24268,18208,1098,Dairy,4,461.57,0
24269,7196,1088,Snacks,2,254.26,0
24270,17179,1062,Grocery,2,338.19,0
24271,2952,1006,Beverages,3,283.18,0
24272,14124,1023,Snacks,3,83.95,0
24273,3847,1064,Personal Care,3,89.53,0
24274,1094,1022,Grocery,2,140.13,1
24275,15355,1041,Personal Care,4,428.14,0
24276,13890,1050,Grocery,2,377.52,0
24277,19328,1046,Beverages,3,175.7,0
24278,11717,1039,Personal Care,2,246.36,0
24279,9136,1008,Dairy,3,275.38,0
24280,11759,1062,Snacks,3,395.97,1
24281,9100,1060,Dairy,2,287.14,0
24282,3334,1017,Snacks,1,115.22,0
24283,19782,1040,Snacks,4,93.89,1
24284,18572,1025,Grocery,3,423.82,0
24285,3585,1087,Snacks,1,97.88,0
24286,16272,1041,Snacks,4,160.49,0
24287,5390,1060,Snacks,1,45.68,0
24288,7896,1070,Beverages,1,262.91,0
24289,13238,1074,Beverages,2,459.5,0
24290,13242,1035,Snacks,4,187.66,0
24291,14256,1025,Grocery,4,169.08,0
24292,7722,1077,Snacks,1,354.27,0
24293,8718,1058,Personal Care,3,432.85,0
24294,16321,1094,Beverages,3,293.19,0
24295,17160,1010,Dairy,4,68.05,0
24296,5727,1067,Beverages,3,481.9,0
24297,3077,1056,Grocery,2,455.73,0
24298,1229,1096,Dairy,1,97.91,0
24299,12152,1047,Snacks,3,93.12,0
24300,18319,1001,Beverages,3,427.55,0
24301,7924,1082,Dairy,1,482.43,0
24302,584,1088,Beverages,3,425.89,0
24303,15945,1095,Dairy,2,160.58,0
24304,16599,1079,Dairy,3,201.62,0
24305,589,1068,Grocery,3,34.77,0
24306,14206,1027,Snacks,2,386.34,0
24307,11927,1009,Snacks,4,338.73,1
24308,18525,1040,Snacks,4,98.7,0
24309,5553,1010,Grocery,4,182.35,0
24310,1582,1095,Grocery,3,428.42,0
24311,12556,1085,Grocery,3,160.48,1
24312,18804,1059,Beverages,4,426.61,0
24313,9480,1008,Beverages,2,182.2,0
24314,7487,1022,Dairy,1,204.17,0
24315,4897,1060,Grocery,1,97.33,1
24316,6223,1041,Dairy,3,144.55,0
24317,14915,1046,Dairy,1,42.36,0
24318,9809,1049,Snacks,1,225.92,0
24319,2841,1025,Personal Care,1,128.29,0
24320,2549,1097,Personal Care,2,337.02,0
24321,12319,1034,Personal Care,2,451.22,0
24322,2344,1066,Personal Care,4,233.55,0
24323,1649,1080,Beverages,4,499.31,0
24324,13204,1016,Snacks,3,491.56,0
24325,14654,1031,Beverages,1,460.19,0
24326,7679,1097,Dairy,4,139.27,1
24327,1441,1012,Dairy,2,263.18,0
24328,17247,1015,Grocery,1,127.92,0
24329,6507,1060,Dairy,1,145.55,0
24330,7081,1030,Beverages,4,349.36,0
24331,1422,1081,Dairy,3,280.74,0
24332,14140,1058,Grocery,3,189.23,1
24333,5866,1042,Grocery,2,39.28,0
24334,9806,1050,Personal Care,4,384.55,0
24335,9897,1078,Personal Care,2,352.06,0
24336,3216,1010,Dairy,2,347.85,1
24337,19595,1059,Dairy,2,61.53,0
24338,7093,1011,Beverages,1,188.37,0
24339,316,1038,Grocery,4,265.96,0
24340,14165,1024,Grocery,2,332.49,0
24341,3777,1060,Dairy,3,448.32,0
24342,8263,1006,Snacks,4,87.15,0
24343,11741,1052,Dairy,3,292.24,0
24344,15687,1082,Snacks,3,394.67,0
24345,15706,1076,Beverages,2,269.82,0
24346,10252,1067,Grocery,3,70.76,0
24347,13744,1068,Beverages,1,204.7,0
24348,12729,1069,Personal Care,2,412.91,0
24349,4350,1013,Snacks,2,69.56,0
24350,10989,1021,Dairy,1,473.83,0
24351,18910,1049,Grocery,4,242.84,0
24352,6764,1055,Snacks,2,206.12,0
24353,3189,1091,Beverages,3,396.91,1
24354,6009,1062,Beverages,2,322.9,0
24355,7357,1021,Dairy,1,67.31,0
24356,3015,1014,Personal Care,4,439.15,0
24357,7758,1068,Grocery,3,239.79,0
24358,10956,1091,Personal Care,1,487.36,0
24359,5805,1041,Snacks,1,105.56,0
24360,5888,1079,Snacks,4,205.19,0
24361,10430,1055,Dairy,2,393.35,0
24362,18419,1049,Grocery,4,321.58,1
24363,10726,1033,Personal Care,1,223.71,0
24364,1586,1039,Snacks,3,119.21,0
24365,18620,1088,Personal Care,1,417.3,0
24366,4092,1035,Beverages,3,92.04,0
24367,16536,1075,Beverages,3,386.55,0
24368,2848,1090,Grocery,3,236.04,0
24369,15458,1043,Dairy,1,402.62,0
24370,5491,1096,Beverages,4,233.36,0
24371,11547,1067,Snacks,3,142.04,1
24372,19867,1063,Dairy,2,132.07,0
24373,2329,1062,Beverages,3,404.04,0
24374,19822,1012,Personal Care,4,318.37,0
24375,3419,1015,Snacks,4,92.5,0
24376,1588,1073,Grocery,4,212.79,0
24377,6159,1048,Snacks,4,230.45,0
24378,10641,1018,Dairy,4,229.94,0
24379,12113,1015,Beverages,4,205.81,0
24380,13486,1072,Grocery,2,54.99,0
24381,12719,1057,Grocery,3,43.06,0
24382,19867,1071,Dairy,1,279.53,0
24383,2876,1042,Snacks,2,404.42,0
24384,19734,1046,Grocery,3,192.23,0
24385,2350,1096,Grocery,3,202.79,0
24386,8319,1054,Snacks,3,286.19,0
24387,18967,1090,Beverages,4,407.05,1
24388,12728,1086,Beverages,1,231.67,0
24389,1426,1003,Dairy,1,178.34,0
24390,6255,1007,Grocery,3,296.3,0
24391,6178,1096,Grocery,2,30.36,0
24392,1117,1013,Grocery,1,445.88,0
24393,12285,1057,Snacks,1,338.79,0
24394,5387,1067,Beverages,3,104.71,0
24395,5691,1073,Dairy,2,175.74,0
24396,5125,1022,Personal Care,1,378.26,0
24397,17024,1027,Grocery,1,174.81,0
24398,19042,1061,Personal Care,3,419.98,0
24399,6159,1057,Dairy,1,163.36,0
24400,15286,1046,Grocery,1,181.96,0
24401,5897,1050,Dairy,3,132.86,0
24402,15014,1021,Grocery,2,171.6,0
24403,16496,1086,Personal Care,2,217.05,0
24404,3559,1078,Beverages,1,269.45,0
24405,526,1043,Beverages,1,389.59,0
24406,15826,1038,Snacks,4,234.75,0
24407,10947,1021,Beverages,4,316.45,0
24408,13325,1028,Beverages,3,380.31,0
24409,1177,1067,Grocery,1,52.48,0
24410,14011,1029,Beverages,4,229.04,0
24411,17254,1006,Personal Care,4,388.42,0
24412,1582,1041,Dairy,1,412.27,0
24413,15911,1057,Beverages,2,303.93,0
24414,15542,1094,Snacks,3,90.34,0
24415,9747,1019,Beverages,2,126.47,0
24416,10934,1082,Grocery,3,79.21,0
24417,15545,1082,Dairy,1,145.89,0
24418,13124,1010,Grocery,3,84.03,0
24419,8002,1007,Snacks,2,192.37,0
24420,3017,1059,Grocery,3,284.15,0
24421,6553,1019,Personal Care,4,51.89,0
24422,9442,1060,Grocery,3,316.78,0
24423,17185,1021,Dairy,2,141.25,0
24424,17785,1072,Beverages,2,435.82,0
24425,8792,1076,Grocery,3,248.25,0
24426,3688,1094,Personal Care,4,92.15,0
24427,15944,1025,Personal Care,3,196.36,0
24428,17360,1025,Grocery,3,36.1,0
24429,1216,1069,Snacks,2,296.64,0
24430,16647,1056,Beverages,4,377.04,0
24431,8046,1053,Personal Care,4,38.92,0
24432,17387,1049,Personal Care,4,420.29,0
24433,3921,1079,Grocery,1,217.34,0
24434,3851,1059,Personal Care,3,99.74,0
24435,12159,1052,Snacks,3,457.62,0
24436,3499,1086,Dairy,1,221.28,0
24437,419,1069,Personal Care,4,224.17,0
24438,16645,1087,Snacks,3,371.25,0
24439,15077,1043,Dairy,1,486.7,0
24440,5767,1032,Dairy,3,328.79,0
24441,5213,1002,Dairy,1,318.41,0
24442,2823,1089,Beverages,2,453.67,0
24443,9329,1047,Dairy,1,244.29,0
24444,5900,1080,Snacks,2,352.33,0
24445,12727,1011,Personal Care,4,214.91,0
24446,16083,1010,Grocery,1,355.79,0
24447,15977,1090,Grocery,4,461.58,1
24448,4429,1067,Dairy,1,188.98,0
24449,7418,1038,Beverages,4,280.77,0
24450,11060,1081,Dairy,2,304.83,0
24451,11525,1022,Beverages,4,431.27,0
24452,1241,1046,Grocery,4,135.78,0
24453,16000,1059,Beverages,3,76.64,0
24454,1866,1042,Snacks,4,466.16,0
24455,9836,1040,Snacks,1,263.7,0
24456,18521,1028,Personal Care,1,139.68,0
24457,13900,1094,Beverages,3,225.08,0
24458,17601,1055,Beverages,4,122.09,0
24459,9315,1027,Grocery,1,449.38,0
24460,3729,1044,Dairy,1,55.91,1
24461,6651,1092,Beverages,4,173.16,0
24462,17598,1014,Snacks,2,117.73,0
24463,13016,1035,Grocery,1,354.47,0
24464,11079,1015,Personal Care,3,472.94,0
24465,5963,1045,Personal Care,1,479.6,0
24466,3901,1060,Personal Care,1,231.32,0
24467,11745,1021,Beverages,2,340.18,0
24468,80,1001,Snacks,2,233.98,0
24469,1496,1007,Snacks,1,450.09,0
24470,12012,1057,Beverages,3,277.67,0
24471,15418,1071,Beverages,3,69.47,1
24472,1061,1028,Grocery,2,285.6,1
24473,11502,1065,Grocery,1,463.41,0
24474,7812,1048,Personal Care,4,87.35,0
24475,16409,1021,Personal Care,4,49.65,0
24476,2310,1084,Personal Care,1,462.11,0
24477,14433,1030,Grocery,4,354.8,0
24478,15502,1089,Dairy,4,398.18,0
24479,2174,1050,Dairy,4,213.22,0
24480,12837,1033,Dairy,4,238.93,0
24481,13035,1027,Beverages,3,309.92,0
24482,6149,1069,Beverages,1,362.8,0
24483,8727,1036,Beverages,3,376.9,0
24484,17990,1074,Dairy,2,128.7,0
24485,15107,1033,Beverages,1,70.92,1
24486,4262,1013,Beverages,3,425.05,1
24487,5979,1034,Beverages,2,386.7,0
24488,13847,1036,Dairy,1,363.44,0
24489,19953,1001,Personal Care,3,231.41,0
24490,8357,1014,Personal Care,2,274.05,0
24491,3624,1036,Personal Care,2,459.06,0
24492,1019,1008,Dairy,3,499.93,0
24493,15754,1071,Dairy,1,236.2,0
24494,7802,1093,Beverages,2,395.04,0
24495,19039,1099,Grocery,4,206.85,0
24496,16923,1043,Snacks,3,286.2,0
24497,3298,1070,Grocery,1,119.37,0
24498,18458,1031,Beverages,1,401.31,0
24499,17356,1040,Beverages,2,68.57,0
24500,6356,1025,Snacks,2,89.4,0
24501,12182,1065,Grocery,1,384.93,0
24502,5036,1038,Dairy,2,90.7,0
24503,16156,1035,Dairy,1,416.23,0
24504,18893,1062,Grocery,1,439.37,0
24505,14867,1067,Personal Care,1,249.6,0
24506,14939,1054,Beverages,3,60.78,0
24507,16389,1077,Grocery,4,149.64,0
24508,2562,1051,Personal Care,3,174.13,0
24509,7052,1020,Snacks,4,469.19,0
24510,1038,1098,Grocery,4,347.16,0
24511,7451,1018,Dairy,4,68.07,0
24512,12241,1073,Beverages,3,357.91,0
24513,16322,1010,Dairy,3,335.29,0
24514,12607,1020,Snacks,3,182.88,0
24515,6484,1022,Beverages,3,232.18,0
24516,14191,1051,Snacks,3,108.27,0
24517,607,1036,Personal Care,4,414.19,1
24518,8155,1021,Grocery,4,218.97,0
24519,3493,1065,Beverages,2,386.45,0
24520,1201,1072,Beverages,4,290.06,1
24521,14224,1075,Beverages,3,400.02,0
24522,6151,1001,Snacks,4,69.55,0
24523,6934,1010,Dairy,3,310.39,0
24524,10496,1055,Beverages,4,61.89,0
24525,2904,1042,Grocery,2,188.09,1
24526,13016,1040,Personal Care,3,392.46,1
24527,477,1008,Grocery,3,196.47,0
24528,15848,1051,Dairy,3,410.53,0
24529,7006,1069,Snacks,1,143.8,0
24530,8032,1035,Grocery,4,346.74,0
24531,19701,1092,Personal Care,3,123.63,0
24532,14049,1073,Dairy,3,203.71,0
24533,5653,1067,Grocery,4,117.02,0
24534,3127,1013,Dairy,4,175.57,1
24535,11957,1093,Grocery,1,344.91,0
24536,8270,1017,Snacks,2,376.64,0
24537,9996,1061,Grocery,4,203.64,0
24538,15877,1068,Personal Care,2,44.01,0
24539,8813,1067,Snacks,1,118.12,0
24540,14545,1058,Snacks,3,433.41,0
24541,9125,1080,Grocery,2,218.62,0
24542,171,1021,Dairy,3,69.61,0
24543,13936,1028,Beverages,4,297.42,0
24544,15695,1036,Beverages,3,464.06,0
24545,7207,1068,Beverages,2,382.64,0
24546,4592,1033,Dairy,3,327.16,1
24547,6172,1023,Grocery,3,348.85,0
24548,14141,1015,Grocery,3,325.41,0
24549,11041,1092,Beverages,1,217.38,0
24550,19280,1039,Grocery,3,352.81,1
24551,13056,1085,Beverages,2,157.75,0
24552,8046,1073,Personal Care,3,66.83,0
24553,15437,1056,Grocery,4,397.56,1
24554,10176,1094,Dairy,4,130.94,1
24555,9515,1036,Dairy,2,299.42,1
24556,7692,1022,Beverages,2,354.94,0
24557,19073,1098,Snacks,1,460.36,0
24558,17865,1086,Beverages,3,134.23,0
24559,10687,1058,Dairy,4,252.7,0
24560,4345,1084,Personal Care,2,384.34,0
24561,9298,1023,Beverages,3,473.15,0
24562,19535,1025,Dairy,1,191.48,0
24563,9090,1026,Beverages,2,223.97,0
24564,12091,1016,Snacks,3,124.86,0
24565,18848,1087,Snacks,2,264.45,0
24566,8347,1027,Dairy,2,401.56,0
24567,3927,1062,Beverages,2,68.46,0
24568,17630,1048,Personal Care,1,254.99,0
24569,12550,1058,Beverages,3,398.09,0
24570,4140,1036,Snacks,1,263.96,0
24571,13120,1052,Dairy,2,126.93,0
24572,873,1009,Dairy,4,99.8,0
24573,5560,1065,Snacks,2,370.7,0
24574,1467,1007,Personal Care,4,420.63,0
24575,18691,1012,Beverages,1,169.98,1
24576,10252,1042,Dairy,2,314.91,0
24577,11625,1042,Grocery,1,311.1,0
24578,18581,1097,Beverages,1,344.91,0
24579,11551,1088,Beverages,4,206.08,0
24580,10821,1061,Beverages,1,490.11,0
24581,3134,1045,Beverages,2,434.72,0
24582,12373,1041,Personal Care,1,80.57,0
24583,8908,1030,Snacks,4,97.86,0
24584,11060,1095,Beverages,1,346.45,0
24585,822,1090,Dairy,2,197.88,0
24586,13539,1063,Dairy,3,417.82,0
24587,12508,1057,Beverages,2,332.51,0
24588,3999,1071,Personal Care,4,312.46,0
24589,14124,1094,Personal Care,3,49.3,0
24590,2055,1060,Beverages,1,151.22,0
24591,1264,1075,Snacks,2,424.61,0
24592,7905,1078,Grocery,3,263.85,0
24593,788,1017,Snacks,3,76.99,0
24594,14869,1073,Grocery,2,181.72,0
24595,8105,1038,Snacks,3,194.15,0
24596,4157,1076,Beverages,1,408.05,0
24597,9128,1085,Personal Care,4,167.91,0
24598,12223,1089,Grocery,4,234.06,0
24599,1754,1058,Beverages,4,332.52,0
24600,3970,1080,Grocery,1,239.41,0
24601,7455,1065,Personal Care,3,282.13,0
24602,11650,1090,Grocery,2,325.36,0
24603,12642,1026,Beverages,4,299.74,1
24604,6296,1085,Beverages,2,386.76,0
24605,7575,1084,Dairy,1,480.03,1
24606,3412,1069,Personal Care,3,144.66,0
24607,7278,1050,Grocery,4,368.35,0
24608,4297,1028,Snacks,2,112.92,0
24609,3319,1012,Grocery,4,97.06,0
24610,12412,1044,Dairy,1,417.17,0
24611,18362,1085,Personal Care,4,307.74,0
24612,7713,1005,Grocery,3,441.01,0
24613,1143,1043,Snacks,4,281.2,0
24614,12483,1097,Dairy,3,370.57,0
24615,14015,1093,Snacks,2,397.85,0
24616,2660,1079,Dairy,3,222.58,0
24617,627,1083,Beverages,2,290.0,0
24618,4552,1041,Personal Care,3,325.74,0
24619,11154,1053,Grocery,1,363.64,0
24620,18905,1071,Dairy,3,319.19,0
24621,15607,1026,Grocery,1,255.19,0
24622,4917,1008,Personal Care,3,130.91,0
24623,12181,1094,Dairy,4,408.33,0
24624,6900,1076,Dairy,4,216.71,0
24625,7441,1008,Beverages,4,434.57,0
24626,15476,1028,Grocery,2,52.44,0
24627,5246,1092,Beverages,4,83.1,0
24628,13742,1042,Dairy,2,195.83,0
