order_id,user_id,order_date,order_time,order_value,delivery_time_minutes,delivery_status,payment_method,discount_applied,order_rating,is_returned
17221,3461,2024-01-27,0 days 21:59:47,79.99,19,Delivered,Wallet,0,4,0
17222,2585,2024-03-11,0 days 23:22:21,932.73,22,Delivered,Card,0,5,0
17223,4734,2024-02-05,0 days 14:32:00,1010.97,23,Delivered,Card,0,5,0
17224,2314,2024-02-18,0 days 02:19:18,491.61,15,Delivered,Wallet,0,1,0
17225,1157,2024-10-28,0 days 19:57:57,214.44,11,Delivered,COD,0,5,0
17226,1578,2024-01-03,0 days 15:48:54,823.22,27,Delivered,COD,0,4,0
17227,3033,2024-02-24,0 days 20:01:59,616.55,15,Delivered,Wallet,0,5,0
17228,1308,2024-09-01,0 days 14:41:41,236.86,32,Cancelled,COD,50,4,0
17229,4235,2024-01-22,0 days 04:58:57,274.48,11,Delivered,Wallet,50,5,0
17230,4165,2024-08-28,0 days 06:42:48,244.65,40,Delivered,UPI,0,5,0
17231,2853,2024-07-03,0 days 10:34:29,174.44,33,Delivered,Card,0,3,0
17232,2225,2024-07-26,0 days 00:41:01,146.28,12,Delivered,COD,100,4,0
17233,3445,2024-10-04,0 days 09:48:26,95.39,35,Delivered,Card,100,2,0
17234,4641,2024-02-24,0 days 13:34:06,412.2,11,Delivered,COD,150,5,0
17235,1252,2024-05-15,0 days 03:51:20,87.75,40,Delivered,Wallet,0,2,0
17236,1672,2024-03-22,0 days 21:07:06,773.62,31,Delivered,Card,50,3,0
17237,1396,2024-10-29,0 days 09:35:24,439.31,40,Delivered,UPI,0,5,0
17238,1015,2024-10-14,0 days 11:01:04,132.63,34,Delayed,Card,50,4,0
17239,4742,2024-05-06,0 days 05:18:35,681.42,36,Cancelled,Card,50,5,0
17240,3215,2024-02-11,0 days 17:08:04,391.91,10,Delivered,Wallet,150,5,0
17241,757,2024-06-20,0 days 09:38:36,683.81,37,Cancelled,UPI,0,2,0
17242,2032,2024-03-27,0 days 13:36:25,558.08,44,Delivered,COD,50,3,0
17243,2621,2024-04-04,0 days 12:31:31,609.62,18,Delivered,Wallet,0,3,0
17244,2430,2024-11-28,0 days 07:42:26,545.5,35,Delivered,Card,100,4,0
17245,4567,2024-10-18,0 days 18:18:24,223.9,9,Delivered,Card,100,5,0
17246,1232,2024-12-24,0 days 07:56:31,54.31,30,Delivered,Card,100,2,0
17247,4025,2024-02-23,0 days 22:43:30,113.58,44,Delivered,UPI,0,5,0
17248,35,2024-11-18,0 days 09:22:06,313.82,16,Delivered,COD,100,4,0
17249,3675,2024-01-09,0 days 17:12:20,287.41,38,Delivered,Card,0,3,0
17250,21,2024-08-28,0 days 11:07:19,503.42,19,Delivered,UPI,150,2,0
17251,2313,2024-04-21,0 days 18:52:31,253.45,15,Delivered,Wallet,0,5,0
17252,3472,2025-01-08,0 days 16:59:28,31.74,19,Delivered,Card,150,5,0
17253,457,2024-12-28,0 days 11:10:26,1056.45,8,Delivered,Card,0,5,0
17254,2998,2024-03-05,0 days 17:54:29,91.72,18,Delivered,COD,50,5,0
17255,4479,2024-03-27,0 days 13:07:32,343.97,11,Delivered,COD,0,2,0
17256,2583,2025-01-12,0 days 08:10:03,159.27,21,Delivered,Wallet,0,4,0
17257,1063,2024-12-15,0 days 12:37:36,1390.89,38,Delivered,COD,0,5,0
17258,1591,2024-09-17,0 days 05:32:33,652.26,10,Delivered,Card,100,4,0
17259,1866,2024-05-02,0 days 20:56:54,430.37,43,Delivered,COD,0,5,0
17260,47,2024-07-27,0 days 23:55:49,240.94,13,Delivered,Card,50,3,0
17261,4842,2024-01-03,0 days 01:38:36,452.83,41,Delivered,COD,100,4,0
17262,4635,2024-12-14,0 days 10:45:18,427.52,27,Delivered,Wallet,150,3,0
17263,4775,2024-09-24,0 days 01:12:00,403.28,38,Delivered,Card,0,4,0
17264,3989,2024-05-19,0 days 23:30:04,116.4,41,Delayed,Card,0,4,1
17265,1654,2024-10-22,0 days 00:33:51,454.06,30,Delivered,UPI,100,4,0
17266,45,2025-01-08,0 days 21:47:11,550.88,25,Delayed,UPI,100,2,0
17267,4371,2024-04-06,0 days 23:33:36,741.8,21,Delivered,Wallet,0,5,0
17268,3765,2024-09-09,0 days 18:27:15,456.22,28,Delivered,COD,50,5,0
17269,3033,2024-10-07,0 days 09:01:35,480.24,36,Delivered,COD,0,5,0
17270,3383,2024-05-01,0 days 20:09:57,237.53,12,Delivered,Wallet,0,2,0
17271,4328,2024-01-31,0 days 06:55:49,693.14,25,Delivered,Wallet,150,5,0
17272,86,2024-08-08,0 days 13:06:28,692.25,13,Delivered,Card,0,4,0
17273,3177,2024-04-18,0 days 05:42:43,86.58,28,Delivered,Wallet,100,5,0
17274,4273,2024-11-09,0 days 13:47:13,76.04,44,Delivered,COD,0,3,0
17275,1614,2024-12-07,0 days 02:16:11,711.85,12,Delivered,Wallet,100,1,0
17276,3292,2024-07-17,0 days 18:16:47,156.47,16,Delivered,UPI,50,2,0
17277,588,2024-04-08,0 days 00:58:55,408.6,39,Delivered,Wallet,0,4,0
17278,603,2024-09-27,0 days 05:49:58,209.68,44,Delayed,Wallet,0,3,0
17279,3517,2024-05-29,0 days 09:57:22,514.75,32,Delivered,UPI,50,5,0
17280,1257,2024-06-25,0 days 16:09:20,421.3,29,Delivered,UPI,100,2,0
17281,2162,2024-03-10,0 days 20:28:35,270.55,11,Delivered,UPI,150,5,0
17282,4680,2024-07-26,0 days 09:02:27,365.67,32,Delivered,Wallet,0,4,1
17283,3036,2024-10-29,0 days 21:45:10,77.59,19,Delivered,COD,100,2,0
17284,2418,2024-07-29,0 days 04:46:20,155.07,38,Delivered,Wallet,100,5,0
17285,3023,2024-10-23,0 days 20:28:22,703.84,8,Cancelled,Wallet,50,4,0
17286,2120,2024-05-27,0 days 11:12:03,15.98,29,Delivered,COD,150,5,0
17287,4956,2024-05-17,0 days 05:15:18,677.97,43,Delayed,Card,100,5,0
17288,2401,2024-05-07,0 days 09:21:44,232.53,40,Delivered,Wallet,100,4,0
17289,810,2024-11-11,0 days 16:36:37,57.59,30,Delivered,COD,50,5,0
17290,2789,2024-03-04,0 days 11:58:59,340.27,41,Delivered,Wallet,50,4,0
17291,638,2024-12-27,0 days 03:33:13,326.56,27,Delayed,Card,100,5,0
17292,153,2024-08-03,0 days 01:41:37,28.38,39,Delivered,Card,0,4,0
17293,2434,2024-05-10,0 days 21:13:28,803.36,13,Delivered,Card,50,5,0
17294,2739,2024-11-27,0 days 04:02:51,542.57,29,Delivered,Card,50,5,0
17295,139,2024-11-05,0 days 13:46:43,443.53,19,Delivered,COD,150,2,0
17296,726,2024-09-11,0 days 00:04:33,328.79,30,Delivered,Card,50,5,0
17297,3543,2024-01-01,0 days 23:02:24,393.79,42,Delivered,Wallet,0,2,0
17298,2366,2024-02-28,0 days 21:13:56,540.37,21,Delivered,Wallet,0,4,0
17299,19,2024-07-26,0 days 06:52:21,578.53,19,Delivered,UPI,100,5,0
17300,1437,2024-10-29,0 days 15:28:25,321.87,37,Delivered,Card,0,1,0
17301,1962,2024-04-07,0 days 20:33:44,194.05,29,Delivered,UPI,0,5,0
17302,2455,2025-01-17,0 days 11:17:04,110.98,23,Delivered,Wallet,0,4,0
17303,1852,2024-05-09,0 days 15:52:52,236.24,29,Delivered,UPI,100,5,0
17304,863,2024-12-19,0 days 16:29:30,505.14,36,Delayed,Wallet,150,2,0
17305,101,2024-03-06,0 days 03:43:24,638.62,14,Delivered,UPI,0,4,0
17306,593,2024-10-22,0 days 02:32:08,1393.71,22,Delivered,COD,50,3,0
17307,3925,2024-04-04,0 days 16:46:34,907.08,9,Delivered,Wallet,50,4,0
17308,4462,2024-11-24,0 days 15:57:19,78.11,29,Delivered,Card,0,4,0
17309,2510,2024-10-24,0 days 09:15:38,442.11,22,Delivered,Wallet,0,1,0
17310,1956,2024-03-02,0 days 04:13:55,300.22,26,Delayed,Wallet,50,2,0
17311,1655,2024-12-09,0 days 15:09:48,130.04,34,Delivered,COD,0,3,0
17312,4428,2024-05-07,0 days 20:04:02,225.67,30,Delayed,Card,150,4,0
17313,4781,2024-03-08,0 days 08:48:53,179.81,37,Delivered,Wallet,50,1,0
17314,1689,2024-12-30,0 days 09:18:54,955.92,32,Delivered,Wallet,50,5,0
17315,911,2024-01-21,0 days 00:27:06,240.72,28,Delivered,Wallet,50,1,0
17316,4642,2024-04-28,0 days 16:09:36,255.22,34,Delivered,COD,0,5,0
17317,1182,2024-05-07,0 days 15:24:32,190.05,26,Delayed,COD,0,4,0
17318,2957,2025-01-16,0 days 14:57:42,457.12,33,Delivered,UPI,150,4,0
17319,605,2024-01-24,0 days 21:37:33,146.63,40,Delivered,Card,50,5,0
17320,2371,2025-01-09,0 days 10:43:22,358.58,43,Delivered,COD,0,1,0
17321,2011,2024-02-06,0 days 17:41:50,685.77,10,Delivered,Card,50,5,0
17322,4136,2024-12-16,0 days 19:46:00,125.37,32,Delivered,Wallet,0,3,0
17323,203,2024-07-21,0 days 01:16:46,733.6,20,Delivered,COD,100,5,0
17324,243,2024-03-09,0 days 23:44:05,718.0,21,Delivered,COD,100,2,0
17325,1530,2024-04-21,0 days 19:42:10,230.4,17,Delivered,Card,0,4,0
17326,3741,2024-05-21,0 days 22:12:49,53.01,31,Delivered,COD,50,4,0
17327,2722,2024-02-27,0 days 08:14:19,323.34,43,Delivered,Wallet,0,4,0
17328,660,2024-10-21,0 days 14:55:07,328.86,29,Delivered,UPI,0,5,0
17329,713,2024-01-02,0 days 08:51:11,380.18,41,Delivered,UPI,150,4,0
17330,3896,2024-11-29,0 days 20:48:38,566.62,21,Delivered,Card,0,2,0
17331,1175,2024-04-17,0 days 03:29:13,523.8,16,Delivered,COD,0,4,0
17332,247,2025-01-02,0 days 20:11:31,227.75,19,Delivered,COD,50,5,1
17333,731,2024-02-26,0 days 22:51:43,747.83,29,Delivered,Wallet,50,5,0
17334,3928,2024-12-22,0 days 17:01:12,1058.53,40,Delivered,UPI,0,3,0
17335,3944,2024-01-08,0 days 00:36:38,393.84,25,Delayed,UPI,0,4,0
17336,1561,2024-07-30,0 days 01:29:27,502.94,38,Delivered,UPI,100,5,0
17337,985,2024-02-24,0 days 22:54:50,33.44,19,Delayed,Wallet,50,4,0
17338,496,2024-06-23,0 days 14:23:14,410.68,41,Cancelled,UPI,100,1,0
17339,2663,2024-04-15,0 days 15:06:13,348.55,22,Delivered,Card,150,3,1
17340,2127,2024-08-16,0 days 10:08:19,468.64,8,Delivered,Wallet,50,4,1
17341,2576,2024-03-14,0 days 05:22:52,1044.68,38,Cancelled,Wallet,0,5,0
17342,1083,2024-03-16,0 days 17:34:09,532.0,17,Delivered,Card,50,4,0
17343,2754,2025-01-05,0 days 16:13:35,1048.69,41,Delivered,COD,0,4,1
17344,4995,2024-11-27,0 days 01:47:54,104.65,44,Delivered,Wallet,50,3,0
17345,2959,2024-03-04,0 days 13:51:53,682.26,20,Delivered,Card,100,5,0
17346,544,2024-07-07,0 days 17:33:12,860.19,17,Delivered,COD,50,5,0
17347,3064,2024-06-15,0 days 06:36:26,317.13,29,Cancelled,UPI,50,4,0
17348,1903,2024-07-29,0 days 07:32:16,566.5,33,Delivered,Card,0,4,0
17349,4315,2024-07-12,0 days 18:27:43,386.26,18,Delayed,Wallet,50,4,0
17350,3172,2024-12-03,0 days 05:08:48,463.42,40,Delivered,Card,0,5,0
17351,2151,2024-09-22,0 days 09:36:06,225.94,17,Delivered,Card,100,5,0
17352,884,2024-12-14,0 days 21:23:18,998.24,38,Delivered,Wallet,0,5,0
17353,2678,2024-05-20,0 days 21:21:39,349.91,28,Delivered,Wallet,50,4,0
17354,2803,2024-08-15,0 days 11:12:45,65.18,41,Delivered,Card,0,5,0
17355,3976,2024-12-05,0 days 14:49:59,215.65,32,Delivered,Wallet,50,5,0
17356,7,2024-04-13,0 days 03:51:32,197.4,16,Delivered,Wallet,50,4,0
17357,2436,2024-11-21,0 days 21:49:09,356.08,25,Delivered,Wallet,100,4,0
17358,1546,2024-03-15,0 days 03:27:31,416.51,37,Delivered,Card,0,5,0
17359,4924,2024-04-15,0 days 22:52:50,362.39,28,Delivered,UPI,50,5,0
17360,2090,2024-07-18,0 days 07:03:13,303.6,36,Delivered,COD,0,4,0
17361,4192,2024-06-29,0 days 14:55:32,279.79,24,Delivered,COD,100,4,1
17362,2294,2024-04-06,0 days 20:02:01,108.58,11,Delivered,COD,50,3,0
17363,4210,2024-12-06,0 days 08:31:33,206.62,40,Delayed,COD,100,5,0
17364,2592,2024-12-05,0 days 10:10:53,707.35,30,Delivered,UPI,0,5,0
17365,4426,2024-05-04,0 days 23:27:47,518.34,14,Delivered,Wallet,50,5,0
17366,3575,2024-09-07,0 days 14:29:44,426.48,41,Delivered,Card,100,5,0
17367,4041,2024-09-07,0 days 14:41:31,257.99,31,Delivered,Card,100,1,0
17368,3225,2024-05-20,0 days 04:53:13,676.95,14,Delivered,Wallet,50,5,0
17369,1241,2024-08-11,0 days 21:45:11,710.33,15,Delivered,Card,100,4,0
17370,3830,2024-01-26,0 days 03:28:31,47.39,10,Delayed,Card,50,5,0
17371,3494,2024-05-09,0 days 05:40:06,807.58,34,Delivered,UPI,50,4,0
17372,3591,2024-01-02,0 days 15:46:59,403.63,11,Delivered,COD,150,5,0
17373,717,2024-08-09,0 days 13:55:36,719.94,9,Delayed,COD,100,5,0
17374,264,2024-08-25,0 days 17:52:29,218.02,12,Delayed,COD,0,5,0
17375,318,2024-03-22,0 days 12:32:36,148.54,17,Delivered,COD,0,1,0
17376,2208,2024-02-01,0 days 03:03:25,350.73,44,Delivered,UPI,0,4,0
17377,2525,2024-01-31,0 days 03:56:39,105.25,16,Delayed,Card,0,4,0
17378,641,2025-01-18,0 days 12:03:59,97.35,15,Delivered,COD,50,5,0
17379,859,2024-08-22,0 days 01:17:24,234.77,10,Delivered,UPI,0,5,0
17380,4244,2024-09-25,0 days 20:54:23,334.84,36,Delivered,COD,50,5,0
17381,1471,2024-05-28,0 days 02:57:09,314.65,22,Delivered,Wallet,50,5,0
17382,975,2024-04-14,0 days 10:52:02,259.86,40,Delivered,Card,50,4,0
17383,1286,2024-07-30,0 days 11:54:39,635.51,23,Delivered,Wallet,0,5,0
17384,52,2024-02-26,0 days 19:39:01,210.21,18,Delivered,Card,0,5,0
17385,4354,2024-05-27,0 days 10:39:52,849.82,13,Delivered,UPI,0,1,0
17386,1020,2024-03-13,0 days 21:49:46,967.91,15,Cancelled,Card,0,5,0
17387,3623,2024-05-25,0 days 11:39:05,151.08,16,Delivered,Card,0,3,0
17388,4344,2024-05-23,0 days 03:05:51,36.86,21,Delivered,Card,50,4,0
17389,1913,2024-03-31,0 days 18:08:51,289.17,31,Delivered,Wallet,100,4,0
17390,288,2024-08-06,0 days 05:17:36,390.68,15,Delivered,Wallet,100,5,0
17391,4640,2025-01-28,0 days 07:45:22,670.58,40,Delivered,UPI,100,5,0
17392,4739,2024-01-08,0 days 11:15:39,504.66,36,Delivered,UPI,100,4,0
17393,3902,2024-08-30,0 days 21:26:16,546.28,9,Delivered,Card,0,5,0
17394,4109,2025-01-25,0 days 04:18:09,203.87,25,Delivered,Wallet,150,4,0
17395,4934,2024-09-28,0 days 12:28:49,267.8,30,Delivered,COD,50,5,0
17396,2581,2024-02-03,0 days 13:15:03,1644.73,38,Cancelled,COD,0,2,0
17397,3517,2024-10-27,0 days 10:44:05,413.5,29,Delivered,COD,50,4,0
17398,1550,2024-08-20,0 days 23:33:46,348.45,27,Delivered,Wallet,150,5,0
17399,4935,2024-06-27,0 days 06:57:51,1025.81,23,Delayed,UPI,0,3,0
17400,2667,2024-06-04,0 days 06:21:46,493.7,30,Delivered,COD,50,5,0
17401,2454,2024-11-25,0 days 05:47:15,345.38,32,Delivered,UPI,100,1,0
17402,1568,2024-04-24,0 days 22:34:51,324.57,44,Delivered,Card,100,3,0
17403,3753,2024-08-18,0 days 10:13:47,472.31,26,Delivered,Card,100,2,0
17404,288,2024-04-12,0 days 11:36:27,302.72,26,Delivered,Card,100,5,1
17405,2474,2024-12-18,0 days 15:47:40,282.79,43,Delivered,Card,100,3,0
17406,436,2024-05-21,0 days 19:21:20,134.24,9,Delayed,Wallet,0,5,0
17407,990,2024-09-01,0 days 23:21:27,416.83,14,Delivered,COD,50,5,0
17408,3560,2024-07-18,0 days 04:03:28,229.56,27,Delivered,Wallet,50,4,0
17409,2406,2024-05-18,0 days 06:34:18,198.8,11,Delivered,Wallet,150,5,0
17410,255,2024-03-23,0 days 13:02:23,427.07,33,Delayed,Card,50,5,0
17411,2010,2024-09-02,0 days 02:30:11,51.08,18,Delivered,Card,100,4,0
17412,1835,2024-04-22,0 days 09:13:46,675.69,24,Delivered,Card,0,5,0
17413,4262,2024-08-12,0 days 05:52:49,550.71,44,Delivered,COD,0,2,0
17414,465,2024-03-09,0 days 19:14:38,678.11,22,Delivered,COD,0,5,0
17415,4352,2024-01-09,0 days 16:55:40,260.02,19,Cancelled,COD,100,4,0
17416,423,2024-04-30,0 days 05:07:06,185.55,24,Delivered,Wallet,150,2,0
17417,4294,2024-11-26,0 days 22:32:50,600.25,23,Cancelled,Card,50,2,0
17418,4653,2024-09-05,0 days 01:22:13,767.87,23,Delayed,UPI,100,5,0
17419,1896,2024-07-15,0 days 12:12:11,374.66,42,Delivered,COD,100,5,0
17420,1289,2024-04-22,0 days 10:25:31,692.97,10,Delivered,COD,0,5,0
17421,1349,2024-10-09,0 days 19:13:19,544.76,35,Delivered,UPI,100,4,0
17422,555,2024-09-17,0 days 20:47:45,545.28,16,Delivered,COD,150,5,0
17423,7,2024-11-24,0 days 11:14:40,465.37,18,Delivered,COD,0,5,0
17424,1766,2024-03-15,0 days 07:25:37,468.18,34,Delivered,Card,0,5,0
17425,2092,2024-02-26,0 days 00:16:40,965.48,17,Delivered,UPI,0,5,0
17426,3244,2024-05-17,0 days 13:03:40,1399.13,19,Delivered,COD,0,3,0
17427,3174,2025-01-04,0 days 04:57:19,604.5,42,Delivered,COD,50,5,0
17428,4831,2024-07-08,0 days 02:39:46,35.66,42,Delivered,Card,0,3,0
17429,1658,2024-09-24,0 days 19:47:10,438.72,38,Delivered,Wallet,50,1,1
17430,812,2024-05-10,0 days 17:22:30,166.99,24,Delivered,UPI,0,5,0
17431,1229,2024-12-19,0 days 03:20:32,232.17,25,Delivered,Card,0,1,0
17432,1963,2024-02-20,0 days 02:41:01,530.22,44,Delivered,UPI,100,2,0
17433,491,2024-05-19,0 days 10:24:28,147.88,13,Delivered,Card,50,4,0
17434,318,2024-12-03,0 days 05:44:39,444.67,24,Delivered,Card,0,4,0
17435,4314,2024-09-21,0 days 22:23:08,312.7,10,Delivered,COD,0,3,0
17436,2549,2024-06-07,0 days 21:38:27,343.98,40,Delivered,UPI,0,5,0
17437,1841,2025-01-17,0 days 19:41:42,116.82,27,Delayed,COD,0,3,0
17438,1217,2024-07-25,0 days 00:31:47,105.83,23,Delivered,COD,100,2,0
17439,333,2024-01-11,0 days 19:12:04,362.93,43,Delivered,Card,100,5,0
17440,1177,2024-02-02,0 days 20:25:19,456.11,14,Delivered,UPI,0,5,0
17441,2601,2024-10-17,0 days 21:06:33,110.05,9,Delivered,Wallet,150,3,0
17442,3095,2024-02-24,0 days 04:15:25,462.87,41,Delivered,Wallet,0,4,0
17443,2264,2024-05-03,0 days 04:54:01,113.58,11,Delivered,UPI,0,4,0
17444,1067,2024-05-24,0 days 18:49:03,293.77,24,Delivered,UPI,50,2,0
17445,3433,2024-05-09,0 days 03:44:29,294.29,14,Delivered,Card,100,4,0
17446,2791,2024-05-05,0 days 02:29:31,215.39,19,Delivered,Wallet,50,3,0
17447,2462,2025-01-22,0 days 02:01:07,834.8,19,Delivered,Card,0,4,0
17448,3490,2024-12-08,0 days 00:09:15,434.83,17,Delivered,COD,0,4,0
17449,2670,2024-10-11,0 days 16:49:28,345.25,32,Delivered,Card,0,3,0
17450,1674,2024-11-10,0 days 11:22:08,634.43,12,Delivered,UPI,150,1,0
17451,2364,2024-10-21,0 days 19:03:48,606.7,24,Delivered,Card,100,5,0
17452,3969,2024-09-28,0 days 09:27:21,76.67,18,Delivered,UPI,100,4,0
17453,3724,2024-04-03,0 days 00:20:12,503.43,29,Delivered,UPI,100,4,0
17454,3502,2024-11-17,0 days 08:20:17,720.62,27,Delivered,Card,50,2,1
17455,2815,2024-09-11,0 days 18:04:04,68.98,39,Delivered,Wallet,150,5,0
17456,349,2024-09-27,0 days 00:45:19,291.54,30,Delayed,COD,50,4,0
17457,2123,2024-01-02,0 days 22:41:18,102.81,30,Delivered,UPI,50,2,0
17458,4134,2024-03-17,0 days 15:38:35,287.25,9,Delivered,Card,0,4,0
17459,3518,2024-01-11,0 days 09:17:48,213.02,10,Delivered,Card,0,5,0
17460,212,2024-06-16,0 days 16:32:13,665.7,40,Delivered,UPI,0,3,0
17461,3530,2025-01-28,0 days 01:48:09,836.06,12,Delivered,Card,100,5,0
17462,4881,2024-12-19,0 days 11:27:42,325.19,30,Delivered,Wallet,100,5,0
17463,3637,2025-01-29,0 days 19:39:45,28.99,32,Delivered,UPI,50,4,0
17464,4101,2024-10-10,0 days 11:02:25,85.93,31,Delivered,Wallet,100,5,0
17465,1267,2024-08-02,0 days 15:58:39,553.03,37,Delivered,Wallet,50,5,0
17466,148,2024-10-17,0 days 06:18:41,277.74,37,Delivered,Wallet,0,3,0
17467,1710,2024-06-23,0 days 19:02:07,49.5,15,Cancelled,UPI,150,4,0
17468,3023,2024-01-01,0 days 05:37:21,283.15,43,Delayed,UPI,0,4,0
17469,3991,2024-09-03,0 days 20:48:50,680.84,36,Delivered,Wallet,50,4,0
17470,3465,2024-04-09,0 days 01:37:51,779.65,28,Delivered,Wallet,100,4,0
17471,3837,2024-04-05,0 days 00:44:51,790.14,23,Delivered,Wallet,50,5,0
17472,3322,2024-02-25,0 days 14:48:48,260.87,30,Delivered,COD,0,5,0
17473,4524,2025-01-10,0 days 04:01:36,289.79,36,Delivered,Card,0,1,1
17474,369,2024-06-05,0 days 01:15:02,187.52,44,Delivered,Wallet,0,5,0
17475,3981,2025-01-04,0 days 18:32:20,352.65,33,Delivered,Wallet,50,4,0
17476,4744,2025-01-26,0 days 04:54:36,326.03,31,Delivered,Card,100,3,0
17477,1471,2024-08-05,0 days 21:28:08,638.68,33,Delivered,UPI,0,5,0
17478,3094,2024-05-08,0 days 12:39:09,448.55,34,Delivered,COD,0,4,0
17479,2598,2024-12-22,0 days 23:22:38,103.4,18,Delivered,Wallet,100,5,0
17480,4635,2024-05-19,0 days 17:26:24,519.68,34,Delivered,UPI,0,5,0
17481,3354,2024-10-27,0 days 08:20:55,345.09,29,Delivered,Card,150,4,0
17482,1303,2024-04-12,0 days 09:15:21,734.93,8,Delayed,Card,50,3,1
17483,3325,2024-11-17,0 days 08:16:30,123.15,34,Delivered,UPI,50,2,0
17484,1895,2024-07-24,0 days 15:27:31,156.51,8,Delivered,Card,0,5,0
17485,4063,2024-12-08,0 days 12:58:00,358.92,22,Delivered,Wallet,150,2,0
17486,2525,2024-11-04,0 days 04:26:20,533.64,18,Delivered,COD,150,2,0
17487,1089,2024-10-16,0 days 21:15:20,399.27,36,Delivered,Wallet,0,3,0
17488,1327,2024-10-15,0 days 14:32:05,310.49,37,Delivered,Card,150,4,0
17489,4270,2024-07-01,0 days 03:59:16,651.89,30,Delivered,Wallet,50,5,0
17490,1284,2024-02-19,0 days 22:23:01,349.74,33,Delivered,UPI,0,3,0
17491,3357,2024-07-13,0 days 21:12:09,514.99,44,Delivered,Card,150,5,0
17492,1103,2024-08-29,0 days 17:13:08,1036.19,25,Delivered,COD,150,5,0
17493,1068,2024-11-15,0 days 10:43:19,1129.8,22,Delivered,Wallet,150,5,0
17494,745,2024-04-10,0 days 19:44:00,436.88,29,Delivered,UPI,50,4,0
17495,3075,2024-05-05,0 days 18:40:25,193.55,9,Delivered,COD,100,1,0
17496,2491,2024-06-15,0 days 06:48:47,534.51,10,Delayed,Card,150,4,0
17497,2127,2024-01-24,0 days 19:18:08,192.22,33,Delivered,COD,0,2,0
17498,3765,2024-06-21,0 days 10:49:10,264.24,36,Delivered,Wallet,0,5,0
17499,2863,2024-07-01,0 days 13:05:50,591.58,36,Delivered,COD,0,2,0
17500,3079,2024-08-29,0 days 20:51:03,545.26,30,Delivered,COD,0,2,0
17501,883,2025-01-23,0 days 17:19:23,784.28,30,Delivered,UPI,0,5,0
17502,2561,2024-05-03,0 days 21:36:48,98.44,35,Delivered,Card,150,5,0
17503,4792,2024-09-29,0 days 17:58:16,889.53,42,Delivered,Card,50,4,0
17504,3835,2024-06-19,0 days 06:14:46,305.77,9,Delivered,Wallet,50,2,0
17505,2775,2024-09-09,0 days 02:52:29,632.5,35,Delivered,UPI,100,5,0
17506,77,2024-04-26,0 days 16:50:15,447.46,31,Delivered,UPI,0,4,0
17507,3115,2024-08-08,0 days 04:01:48,1091.37,10,Cancelled,COD,150,5,0
17508,3229,2024-10-14,0 days 04:55:28,616.81,17,Delivered,UPI,0,2,0
17509,1013,2024-01-09,0 days 21:11:31,132.24,41,Delivered,UPI,50,4,0
17510,4286,2024-12-19,0 days 18:45:16,217.11,26,Delivered,UPI,50,5,0
17511,875,2024-02-09,0 days 17:23:54,327.1,8,Delayed,UPI,100,2,0
17512,4358,2024-02-22,0 days 04:18:26,570.78,44,Delivered,Wallet,100,5,0
17513,3557,2024-10-16,0 days 18:43:47,83.89,11,Delivered,UPI,50,3,0
17514,2326,2024-03-11,0 days 15:06:40,458.4,14,Delivered,COD,100,5,0
17515,1726,2024-04-28,0 days 02:09:02,147.56,10,Delivered,UPI,0,4,0
17516,3989,2024-07-29,0 days 05:29:00,367.32,21,Delivered,COD,50,4,0
17517,2355,2024-01-23,0 days 15:47:54,277.65,23,Delivered,UPI,50,5,0
17518,3968,2024-04-14,0 days 16:22:29,262.84,35,Delivered,Card,150,3,0
17519,2655,2024-08-27,0 days 08:31:20,376.08,35,Delivered,Card,0,4,0
17520,3228,2024-07-30,0 days 23:03:24,456.46,13,Delivered,COD,50,5,0
17521,4396,2024-09-30,0 days 20:32:14,103.3,35,Delivered,Card,50,5,0
17522,2395,2025-01-13,0 days 15:40:51,492.57,25,Delivered,UPI,100,5,0
17523,4522,2024-02-07,0 days 22:45:11,337.5,25,Delivered,Card,100,5,0
17524,42,2024-02-22,0 days 07:21:15,255.32,22,Delivered,Card,0,2,0
17525,4734,2024-12-14,0 days 21:54:08,566.38,21,Delivered,COD,0,4,0
17526,1849,2024-10-07,0 days 13:51:50,509.03,29,Delivered,Card,100,4,0
17527,2125,2024-08-13,0 days 03:57:30,64.14,21,Delivered,Card,100,5,0
17528,4192,2025-01-02,0 days 10:53:53,305.06,26,Delivered,COD,50,4,0
17529,2867,2024-03-10,0 days 12:22:40,178.61,37,Delivered,COD,0,5,0
17530,4833,2024-04-23,0 days 08:25:31,231.19,26,Cancelled,COD,0,2,0
17531,1647,2025-01-12,0 days 09:33:14,84.3,40,Delivered,Card,100,4,0
17532,205,2024-04-19,0 days 17:29:19,307.78,39,Delivered,UPI,50,2,0
17533,3335,2024-04-21,0 days 08:50:56,43.56,21,Delivered,Wallet,0,4,0
17534,3660,2024-07-08,0 days 18:14:21,125.75,41,Cancelled,Wallet,50,5,0
17535,655,2024-02-19,0 days 06:17:45,91.81,30,Delivered,COD,0,5,0
17536,2363,2024-01-19,0 days 23:40:37,294.65,41,Delivered,Wallet,100,5,0
17537,1393,2024-05-11,0 days 01:29:17,305.7,26,Delayed,UPI,50,4,0
17538,3669,2024-01-06,0 days 17:01:26,689.29,32,Delivered,UPI,50,3,0
17539,4840,2024-10-27,0 days 00:53:15,609.86,33,Delivered,COD,100,5,0
