user_id,signup_date,city,pincode,device_type,user_segment,is_subscription_user,marketing_source
3873,2024-12-29,Delhi,514297,Android,Premium,0,Google Ads
3874,2024-11-08,Hyderabad,540789,Android,Regular,0,Instagram
3875,2024-11-19,Hyderabad,433350,Android,Premium,0,Google Ads
3876,2024-08-07,Bangalore,447099,Android,Regular,0,Referral
3877,2024-03-25,Bangalore,508436,iOS,Budget,1,Organic
3878,2024-11-11,Chennai,531205,Android,Premium,1,Referral
3879,2024-03-12,Delhi,451991,Android,Budget,1,Organic
3880,2024-04-15,Mumbai,468922,Android,Budget,0,Google Ads
3881,2024-04-15,Delhi,500573,Android,Regular,0,Organic
3882,2024-01-31,Delhi,407214,Android,Regular,0,Referral
3883,2024-10-18,Pune,524694,Android,Premium,0,Referral
3884,2024-06-28,Chennai,491656,Android,Premium,1,Instagram
3885,2024-09-29,Pune,468372,Android,Premium,1,Instagram
3886,2024-05-23,Delhi,468275,Android,Budget,1,Organic
3887,2024-11-01,Delhi,507854,Android,Regular,0,Organic
3888,2024-10-02,Delhi,404135,Android,Regular,1,Instagram
3889,2024-03-27,Hyderabad,491429,Android,Premium,1,Google Ads
3890,2024-06-14,Pune,439602,Android,Budget,0,Instagram
3891,2024-12-26,Delhi,473890,iOS,Budget,0,Google Ads
3892,2024-05-29,Bangalore,415691,Android,Premium,0,Organic
3893,2024-05-28,Chennai,401910,Android,Budget,0,Organic
3894,2024-10-20,Chennai,491240,Android,Regular,1,Referral
3895,2024-05-16,Bangalore,480033,iOS,Budget,0,Referral
3896,2024-09-20,Chennai,412063,iOS,Regular,0,Google Ads
3897,2024-12-13,Hyderabad,475387,Android,Regular,0,Google Ads
3898,2024-02-18,Hyderabad,536226,Android,Budget,0,Instagram
3899,2024-03-10,Mumbai,541554,iOS,Regular,0,Google Ads
3900,2025-01-19,Mumbai,499271,Android,Budget,1,Organic
3901,2024-07-29,Mumbai,466426,Android,Budget,0,Organic
3902,2024-01-31,Chennai,484982,iOS,Budget,1,Organic
3903,2024-05-21,Hyderabad,504471,Android,Regular,1,Referral
3904,2024-12-01,Hyderabad,559278,Android,Budget,0,Google Ads
3905,2024-03-05,Hyderabad,488888,iOS,Regular,1,Google Ads
3906,2024-12-25,Bangalore,481543,Android,Regular,0,Referral
3907,2024-03-08,Hyderabad,449113,Android,Regular,0,Referral
3908,2024-05-07,Bangalore,542013,Android,Regular,0,Referral
3909,2024-03-15,Mumbai,459011,Android,Regular,0,Organic
3910,2024-12-30,Mumbai,424486,Android,Budget,0,Google Ads
3911,2024-06-13,Chennai,489300,Android,Regular,1,Instagram
3912,2024-05-06,Mumbai,505585,Android,Budget,0,Instagram
3913,2025-01-24,Chennai,532140,iOS,Premium,0,Google Ads
3914,2024-12-12,Delhi,420608,Android,Premium,1,Google Ads
3915,2024-07-20,Delhi,461598,iOS,Budget,1,Referral
3916,2024-09-07,Pune,474555,iOS,Regular,0,Referral
3917,2024-03-13,Chennai,415188,Android,Premium,0,Organic
3918,2024-10-22,Pune,403986,Android,Budget,0,Referral
3919,2024-11-19,Pune,550636,iOS,Regular,0,Google Ads
3920,2024-05-17,Delhi,451515,Android,Budget,0,Organic
3921,2024-11-17,Chennai,418609,Android,Regular,1,Instagram
3922,2024-07-31,Delhi,471328,Android,Premium,0,Google Ads
3923,2024-07-11,Pune,417222,iOS,Regular,0,Instagram
3924,2024-08-19,Chennai,448507,Android,Regular,1,Google Ads
3925,2024-02-08,Pune,420969,Android,Premium,0,Google Ads
3926,2024-11-20,Hyderabad,527678,Android,Regular,0,Organic
3927,2025-01-28,Chennai,559010,iOS,Regular,0,Organic
3928,2024-02-17,Chennai,502952,Android,Regular,1,Referral
3929,2024-07-25,Pune,508307,Android,Regular,1,Google Ads
3930,2024-09-20,Hyderabad,443602,Android,Premium,1,Google Ads
3931,2025-01-18,Bangalore,472179,Android,Premium,0,Organic
3932,2024-05-22,Delhi,559827,Android,Regular,1,Instagram
3933,2024-12-21,Pune,469894,Android,Regular,0,Referral
3934,2024-07-07,Chennai,486800,Android,Budget,0,Google Ads
3935,2024-08-20,Delhi,448368,iOS,Premium,0,Organic
3936,2024-09-06,Delhi,413202,Android,Regular,0,Google Ads
3937,2024-06-16,Delhi,533812,Android,Regular,0,Organic
3938,2024-10-24,Bangalore,413232,iOS,Budget,0,Referral
3939,2024-01-02,Mumbai,552241,Android,Premium,0,Instagram
3940,2025-01-31,Pune,541708,Android,Budget,0,Google Ads
3941,2025-01-10,Mumbai,409965,iOS,Budget,1,Google Ads
3942,2024-02-17,Mumbai,558858,Android,Regular,1,Referral
3943,2025-01-09,Mumbai,412337,Android,Regular,0,Instagram
3944,2024-08-22,Delhi,477476,Android,Budget,0,Google Ads
3945,2024-11-21,Hyderabad,558485,Android,Regular,0,Referral
3946,2024-12-06,Delhi,482213,Android,Budget,0,Google Ads
3947,2024-12-23,Delhi,475380,Android,Budget,1,Google Ads
3948,2024-07-02,Chennai,445592,Android,Budget,0,Referral
3949,2024-02-02,Chennai,461751,Android,Premium,0,Referral
3950,2024-09-30,Mumbai,490649,Android,Budget,0,Organic
3951,2024-07-22,Delhi,496135,iOS,Budget,1,Organic
3952,2024-04-21,Mumbai,498538,iOS,Regular,0,Google Ads
3953,2024-08-07,Chennai,462673,Android,Regular,0,Referral
3954,2024-04-18,Hyderabad,427229,iOS,Regular,0,Instagram
3955,2024-09-10,Pune,414430,Android,Premium,1,Instagram
3956,2024-05-17,Mumbai,484295,Android,Premium,1,Google Ads
3957,2024-06-14,Hyderabad,515578,Android,Budget,0,Organic
3958,2024-05-25,Pune,488075,Android,Regular,1,Referral
3959,2024-06-21,Bangalore,468937,iOS,Regular,1,Referral
3960,2024-10-07,Mumbai,457379,Android,Budget,1,Organic
3961,2024-10-22,Mumbai,437311,Android,Budget,1,Referral
3962,2024-03-07,Bangalore,501828,Android,Regular,0,Google Ads
3963,2024-10-16,Bangalore,499863,Android,Budget,0,Referral
3964,2024-09-05,Mumbai,438890,iOS,Premium,1,Referral
3965,2024-06-24,Bangalore,451429,iOS,Regular,0,Organic
3966,2024-12-15,Delhi,510503,Android,Budget,1,Organic
3967,2025-01-25,Pune,450256,Android,Budget,0,Instagram
3968,2024-01-25,Pune,505825,Android,Premium,0,Google Ads
3969,2024-01-24,Pune,405410,Android,Budget,0,Organic
3970,2024-02-20,Delhi,442439,Android,Regular,1,Organic
3971,2024-11-16,Bangalore,407870,Android,Regular,0,Organic
3972,2024-08-23,Hyderabad,425959,iOS,Premium,0,Referral
3973,2024-01-09,Bangalore,550841,Android,Regular,1,Google Ads
3974,2024-03-04,Mumbai,557218,iOS,Budget,1,Google Ads
3975,2024-03-21,Chennai,475623,Android,Budget,0,Referral
3976,2024-08-13,Pune,426443,Android,Regular,0,Referral
3977,2024-08-21,Bangalore,481949,iOS,Premium,0,Organic
3978,2024-01-01,Hyderabad,425597,Android,Budget,1,Instagram
3979,2024-08-07,Mumbai,475792,Android,Regular,0,Instagram
3980,2024-04-13,Delhi,442407,Android,Budget,0,Google Ads
3981,2024-12-18,Delhi,440525,Android,Premium,0,Instagram
3982,2024-03-08,Hyderabad,554405,Android,Regular,0,Organic
3983,2024-11-28,Mumbai,510161,Android,Budget,0,Referral
3984,2024-06-03,Pune,546837,iOS,Budget,0,Google Ads
3985,2024-03-22,Bangalore,558636,iOS,Budget,1,Google Ads
3986,2024-05-20,Mumbai,405063,Android,Regular,0,Referral
3987,2024-02-17,Delhi,444646,Android,Regular,0,Instagram
3988,2024-12-01,Hyderabad,522760,iOS,Budget,0,Google Ads
3989,2024-07-03,Hyderabad,407245,Android,Premium,1,Referral
3990,2024-05-08,Bangalore,537445,Android,Regular,0,Referral
3991,2024-02-12,Hyderabad,485502,Android,Regular,0,Instagram
3992,2024-07-09,Hyderabad,517451,iOS,Budget,0,Instagram
3993,2024-12-06,Mumbai,416957,Android,Budget,0,Organic
3994,2024-11-28,Pune,544967,Android,Regular,1,Instagram
3995,2024-03-25,Bangalore,416710,Android,Regular,0,Instagram
3996,2024-01-27,Mumbai,518429,iOS,Regular,0,Referral
3997,2024-07-21,Pune,415211,Android,Premium,1,Google Ads
3998,2024-11-16,Mumbai,502082,Android,Regular,0,Referral
3999,2024-06-05,Chennai,500026,Android,Budget,0,Organic
4000,2025-01-06,Mumbai,548806,Android,Premium,0,Referral
4001,2024-12-24,Hyderabad,551153,iOS,Regular,0,Organic
4002,2025-01-21,Pune,524477,iOS,Budget,0,Instagram
4003,2024-04-29,Bangalore,459847,Android,Budget,0,Google Ads
4004,2024-08-07,Bangalore,465481,Android,Regular,1,Google Ads
4005,2024-12-01,Pune,452961,Android,Premium,0,Referral
4006,2024-02-16,Hyderabad,558323,Android,Budget,0,Google Ads
4007,2024-12-26,Delhi,485766,Android,Budget,0,Organic
4008,2024-02-18,Mumbai,517266,iOS,Regular,0,Organic
4009,2024-01-01,Hyderabad,448138,iOS,Premium,1,Instagram
4010,2024-04-19,Chennai,518923,Android,Budget,0,Referral
4011,2024-09-01,Pune,521281,Android,Premium,1,Instagram
4012,2024-02-09,Mumbai,443877,Android,Budget,0,Google Ads
4013,2024-03-08,Bangalore,494548,Android,Budget,0,Instagram
4014,2024-10-30,Delhi,450228,Android,Budget,0,Google Ads
4015,2024-04-25,Chennai,484434,Android,Budget,0,Organic
4016,2024-09-22,Bangalore,473705,Android,Budget,0,Referral
4017,2024-12-14,Pune,406862,Android,Premium,1,Referral
4018,2024-08-15,Mumbai,461915,Android,Budget,0,Instagram
4019,2024-01-05,Pune,463889,Android,Budget,1,Google Ads
4020,2024-01-05,Mumbai,479287,Android,Budget,0,Organic
4021,2024-12-22,Hyderabad,461294,iOS,Regular,0,Google Ads
4022,2024-06-24,Delhi,468516,Android,Premium,0,Instagram
4023,2024-03-02,Hyderabad,554597,iOS,Budget,0,Google Ads
4024,2024-08-04,Hyderabad,407066,Android,Regular,1,Organic
4025,2024-12-21,Pune,488721,Android,Budget,0,Instagram
4026,2024-03-08,Delhi,458877,Android,Regular,1,Organic
4027,2024-09-01,Mumbai,554777,Android,Budget,0,Instagram
4028,2024-02-06,Mumbai,536695,Android,Regular,1,Referral
4029,2024-04-27,Chennai,483798,Android,Regular,1,Google Ads
4030,2024-07-15,Bangalore,491142,Android,Regular,0,Organic
4031,2024-02-15,Chennai,502391,Android,Budget,0,Organic
4032,2025-01-09,Chennai,496857,Android,Budget,0,Google Ads
4033,2024-02-22,Mumbai,466202,iOS,Regular,0,Organic
4034,2024-02-22,Pune,489767,Android,Regular,0,Organic
4035,2024-06-09,Hyderabad,422996,Android,Budget,0,Organic
4036,2024-07-07,Hyderabad,492321,Android,Premium,0,Referral
4037,2024-06-02,Hyderabad,480142,iOS,Regular,1,Organic
4038,2024-03-11,Delhi,539492,Android,Budget,0,Referral
4039,2024-07-14,Mumbai,470800,Android,Budget,1,Google Ads
4040,2025-01-31,Pune,445688,Android,Premium,0,Referral
4041,2025-01-20,Delhi,437277,Android,Budget,0,Organic
4042,2024-03-09,Bangalore,434524,Android,Premium,0,Organic
4043,2024-11-24,Pune,454616,Android,Regular,0,Organic
4044,2024-12-12,Chennai,410515,iOS,Budget,1,Referral
4045,2024-03-14,Pune,447457,iOS,Regular,1,Instagram
4046,2024-02-05,Pune,407234,Android,Budget,0,Instagram
4047,2024-09-28,Hyderabad,401103,iOS,Budget,1,Google Ads
4048,2024-10-15,Pune,466134,Android,Budget,0,Google Ads
4049,2024-01-05,Chennai,446716,iOS,Premium,1,Google Ads
4050,2024-11-08,Chennai,510546,Android,Regular,0,Organic
4051,2024-11-28,Mumbai,504086,Android,Budget,1,Instagram
4052,2024-03-25,Pune,509102,iOS,Budget,1,Instagram
4053,2024-08-13,Hyderabad,537329,iOS,Regular,0,Google Ads
4054,2024-06-28,Pune,508685,Android,Budget,0,Instagram
4055,2025-01-04,Bangalore,464801,iOS,Budget,0,Google Ads
4056,2024-04-19,Bangalore,494938,Android,Budget,0,Organic
4057,2024-11-17,Hyderabad,441549,iOS,Regular,1,Instagram
4058,2025-01-18,Mumbai,528846,Android,Budget,1,Organic
4059,2024-03-18,Mumbai,513816,Android,Regular,1,Organic
4060,2024-07-29,Chennai,527603,Android,Regular,0,Instagram
4061,2024-11-11,Chennai,526271,Android,Premium,0,Referral
4062,2024-12-17,Delhi,526321,Android,Regular,0,Google Ads
4063,2024-08-14,Hyderabad,557278,Android,Regular,1,Instagram
4064,2024-04-21,Pune,425571,Android,Regular,0,Organic
4065,2024-02-14,Hyderabad,421183,iOS,Premium,0,Google Ads
4066,2024-02-21,Delhi,439374,Android,Regular,0,Organic
4067,2024-03-12,Chennai,443020,Android,Regular,0,Google Ads
4068,2025-01-20,Hyderabad,416044,Android,Budget,0,Instagram
4069,2024-03-04,Hyderabad,419240,Android,Premium,0,Organic
4070,2024-10-28,Chennai,541489,Android,Budget,1,Google Ads
4071,2025-01-08,Delhi,534485,Android,Budget,0,Google Ads
4072,2024-07-15,Chennai,481977,Android,Regular,1,Instagram
4073,2024-06-28,Mumbai,424407,Android,Premium,0,Google Ads
4074,2024-08-07,Pune,401876,Android,Regular,1,Google Ads
4075,2024-06-10,Chennai,536825,Android,Regular,0,Organic
4076,2024-03-12,Delhi,532426,iOS,Premium,1,Instagram
4077,2024-05-06,Bangalore,558059,Android,Regular,1,Instagram
4078,2024-05-21,Mumbai,414692,iOS,Regular,0,Organic
4079,2024-11-26,Bangalore,448076,Android,Regular,1,Referral
4080,2024-02-13,Chennai,410795,iOS,Premium,0,Organic
4081,2024-05-07,Mumbai,547479,Android,Regular,1,Organic
4082,2024-10-10,Pune,475931,Android,Premium,0,Referral
4083,2024-11-03,Chennai,557945,iOS,Budget,1,Google Ads
4084,2024-11-03,Pune,441709,Android,Budget,1,Instagram
4085,2025-01-04,Hyderabad,515493,Android,Budget,0,Instagram
4086,2024-11-07,Bangalore,506630,Android,Regular,0,Referral
4087,2024-05-25,Mumbai,551873,iOS,Premium,1,Instagram
4088,2024-12-19,Pune,523314,Android,Budget,1,Referral
4089,2024-01-14,Delhi,421353,Android,Budget,1,Google Ads
4090,2024-12-03,Pune,501976,Android,Budget,0,Referral
4091,2024-06-03,Delhi,493849,Android,Regular,0,Instagram
4092,2024-04-15,Chennai,546511,iOS,Budget,0,Instagram
4093,2024-09-22,Mumbai,445000,Android,Budget,0,Referral
4094,2024-11-06,Pune,418483,iOS,Premium,0,Instagram
4095,2024-09-17,Pune,447280,Android,Budget,0,Referral
4096,2024-04-06,Mumbai,509414,Android,Regular,0,Instagram
4097,2025-01-17,Pune,454214,Android,Regular,0,Organic
4098,2024-07-19,Delhi,513910,Android,Regular,0,Google Ads
4099,2024-05-31,Pune,413027,Android,Budget,1,Instagram
4100,2024-11-26,Bangalore,485185,Android,Premium,0,Instagram
4101,2024-01-28,Chennai,405436,Android,Regular,0,Instagram
4102,2024-05-02,Hyderabad,539566,Android,Budget,0,Referral
4103,2024-09-10,Delhi,459322,Android,Budget,0,Instagram
4104,2024-07-16,Bangalore,533836,Android,Budget,1,Referral
4105,2024-02-27,Chennai,420390,Android,Regular,0,Instagram
4106,2024-05-03,Mumbai,431499,Android,Regular,1,Organic
4107,2024-09-12,Delhi,463756,Android,Budget,0,Organic
4108,2024-11-22,Hyderabad,501546,Android,Budget,1,Google Ads
4109,2024-10-31,Chennai,435826,iOS,Premium,0,Referral
4110,2024-02-06,Hyderabad,416935,Android,Premium,0,Google Ads
4111,2024-09-27,Mumbai,405575,Android,Regular,1,Instagram
4112,2024-01-07,Mumbai,530699,Android,Regular,0,Instagram
4113,2024-07-03,Delhi,532660,iOS,Premium,1,Organic
4114,2024-06-11,Pune,442783,Android,Regular,0,Google Ads
4115,2024-03-08,Mumbai,460562,iOS,Regular,1,Instagram
4116,2024-07-17,Chennai,535482,Android,Budget,1,Instagram
4117,2024-10-18,Pune,527160,iOS,Regular,1,Referral
4118,2024-08-03,Bangalore,426752,Android,Budget,0,Instagram
4119,2024-07-06,Hyderabad,438175,Android,Budget,0,Google Ads
4120,2024-10-06,Pune,522679,Android,Premium,1,Organic
4121,2024-12-15,Hyderabad,456573,iOS,Regular,1,Organic
4122,2024-03-29,Pune,461417,iOS,Premium,0,Instagram
4123,2025-01-25,Bangalore,543114,Android,Regular,0,Instagram
4124,2024-08-29,Mumbai,554300,Android,Premium,0,Instagram
4125,2025-01-29,Bangalore,435202,Android,Budget,1,Referral
4126,2024-02-07,Mumbai,436070,Android,Regular,0,Instagram
4127,2024-01-09,Mumbai,426371,Android,Budget,0,Instagram
4128,2024-10-27,Hyderabad,525343,Android,Budget,0,Referral
4129,2024-02-04,Chennai,542659,iOS,Budget,1,Google Ads
4130,2024-01-08,Bangalore,525759,Android,Regular,1,Referral
4131,2024-05-14,Pune,536395,Android,Budget,0,Organic
4132,2024-04-20,Bangalore,465295,Android,Regular,0,Referral
4133,2024-01-21,Hyderabad,479469,iOS,Budget,1,Referral
4134,2024-01-31,Mumbai,490716,Android,Budget,1,Google Ads
4135,2024-07-22,Hyderabad,470794,Android,Regular,0,Google Ads
4136,2024-09-16,Delhi,511673,iOS,Premium,1,Instagram
4137,2024-05-26,Delhi,540850,iOS,Budget,0,Referral
4138,2024-11-17,Pune,542322,Android,Regular,1,Google Ads
4139,2024-12-30,Hyderabad,520903,Android,Premium,0,Organic
4140,2024-09-13,Pune,421391,iOS,Regular,0,Instagram
4141,2025-01-27,Pune,420370,Android,Regular,1,Referral
4142,2024-07-31,Delhi,543954,Android,Budget,0,Organic
4143,2024-08-04,Pune,409588,Android,Regular,0,Google Ads
4144,2024-12-25,Delhi,507010,Android,Budget,0,Instagram
4145,2024-07-24,Mumbai,538906,iOS,Regular,0,Organic
4146,2024-02-12,Hyderabad,447014,Android,Premium,1,Referral
4147,2024-11-23,Pune,517342,Android,Regular,0,Organic
4148,2024-10-01,Delhi,527786,iOS,Budget,0,Instagram
4149,2024-10-02,Bangalore,546827,Android,Premium,0,Referral
4150,2024-11-11,Pune,507585,Android,Regular,0,Referral
4151,2024-03-19,Chennai,478114,iOS,Premium,0,Organic
4152,2024-05-22,Mumbai,486785,Android,Regular,1,Instagram
4153,2024-02-12,Mumbai,435283,Android,Budget,0,Referral
4154,2024-06-07,Bangalore,424125,Android,Regular,1,Instagram
4155,2024-02-10,Delhi,470103,Android,Regular,0,Google Ads
4156,2024-09-18,Pune,533269,iOS,Budget,0,Organic
4157,2024-04-14,Delhi,461528,Android,Regular,0,Instagram
4158,2024-03-20,Mumbai,530372,Android,Regular,0,Google Ads
4159,2024-10-01,Delhi,530943,Android,Regular,1,Google Ads
4160,2024-06-16,Mumbai,496652,Android,Budget,0,Instagram
4161,2024-07-19,Delhi,485396,iOS,Regular,0,Instagram
4162,2024-10-27,Bangalore,411346,iOS,Budget,1,Organic
4163,2024-11-20,Hyderabad,524545,iOS,Regular,0,Organic
4164,2025-01-25,Bangalore,434078,Android,Budget,0,Referral
4165,2024-11-28,Bangalore,530430,Android,Budget,1,Organic
4166,2024-12-14,Hyderabad,412056,Android,Budget,0,Instagram
4167,2024-11-25,Hyderabad,503694,iOS,Budget,1,Referral
4168,2024-02-03,Pune,485284,Android,Regular,0,Google Ads
4169,2024-06-07,Pune,444485,Android,Premium,0,Google Ads
4170,2024-12-23,Bangalore,477515,Android,Regular,0,Instagram
4171,2024-08-11,Bangalore,490136,Android,Regular,0,Referral
4172,2025-01-08,Mumbai,435772,Android,Premium,0,Referral
4173,2024-05-02,Mumbai,510285,iOS,Premium,0,Organic
4174,2024-01-30,Pune,517400,Android,Premium,1,Google Ads
4175,2024-05-05,Chennai,504886,Android,Budget,1,Google Ads
4176,2024-02-14,Chennai,529345,Android,Regular,0,Organic
4177,2024-08-10,Pune,542833,iOS,Premium,0,Google Ads
4178,2024-02-29,Mumbai,513227,Android,Premium,0,Organic
4179,2024-08-20,Mumbai,499251,Android,Regular,1,Google Ads
4180,2024-11-09,Chennai,425763,Android,Budget,0,Google Ads
4181,2024-11-07,Delhi,536017,Android,Premium,0,Google Ads
4182,2024-01-29,Delhi,448826,Android,Regular,0,Organic
4183,2024-06-07,Mumbai,413878,Android,Budget,1,Google Ads
4184,2024-12-07,Delhi,529066,Android,Budget,0,Google Ads
4185,2025-01-14,Hyderabad,508444,Android,Regular,0,Referral
4186,2024-12-02,Pune,499613,Android,Budget,0,Google Ads
4187,2025-01-14,Pune,517675,Android,Budget,1,Instagram
4188,2024-03-30,Mumbai,515075,Android,Premium,1,Google Ads
4189,2024-03-02,Bangalore,534331,Android,Budget,1,Google Ads
4190,2024-01-07,Chennai,431630,Android,Regular,1,Referral
4191,2024-12-28,Mumbai,554031,Android,Premium,0,Referral
4192,2024-03-11,Delhi,415776,Android,Regular,0,Organic
4193,2024-12-25,Chennai,553626,iOS,Budget,1,Organic
4194,2024-01-06,Bangalore,400056,Android,Regular,0,Instagram
4195,2024-03-24,Delhi,488698,Android,Budget,0,Referral
4196,2024-09-11,Hyderabad,501506,iOS,Budget,1,Organic
4197,2024-06-26,Delhi,480721,Android,Regular,1,Organic
4198,2024-09-24,Hyderabad,478200,iOS,Premium,1,Organic
4199,2024-09-21,Chennai,556391,Android,Regular,1,Referral
4200,2025-01-04,Hyderabad,433735,Android,Budget,0,Referral
4201,2024-05-12,Chennai,549595,Android,Regular,1,Instagram
4202,2024-03-26,Chennai,542729,Android,Budget,0,Referral
4203,2024-07-09,Chennai,546966,Android,Regular,1,Referral
4204,2024-03-05,Chennai,416494,Android,Budget,0,Referral
4205,2025-01-18,Chennai,534705,Android,Premium,0,Instagram
4206,2024-05-17,Delhi,495873,Android,Budget,1,Google Ads
4207,2025-01-10,Chennai,461780,Android,Budget,0,Google Ads
4208,2024-03-01,Delhi,544339,Android,Regular,0,Organic
4209,2025-01-29,Chennai,521188,Android,Budget,0,Google Ads
4210,2024-01-16,Hyderabad,516604,Android,Regular,0,Google Ads
4211,2024-06-20,Chennai,461608,Android,Premium,0,Instagram
4212,2024-08-07,Bangalore,416941,Android,Budget,0,Instagram
4213,2024-05-19,Chennai,555076,iOS,Budget,0,Google Ads
4214,2024-09-25,Chennai,527881,iOS,Premium,0,Google Ads
4215,2024-02-02,Hyderabad,498409,Android,Regular,1,Google Ads
4216,2024-05-14,Pune,434816,Android,Premium,0,Organic
4217,2024-12-30,Hyderabad,449298,Android,Budget,0,Instagram
4218,2024-10-22,Bangalore,460108,Android,Budget,1,Google Ads
4219,2024-11-17,Pune,482794,iOS,Budget,0,Referral
4220,2024-02-09,Mumbai,547755,Android,Budget,0,Google Ads
4221,2024-09-11,Mumbai,419623,iOS,Regular,1,Referral
4222,2024-08-21,Bangalore,430409,Android,Budget,1,Organic
4223,2024-09-18,Hyderabad,539910,Android,Regular,1,Referral
4224,2024-07-03,Delhi,546480,Android,Budget,1,Instagram
4225,2024-01-29,Bangalore,493191,Android,Premium,0,Organic
4226,2024-09-12,Pune,549968,Android,Budget,1,Organic
4227,2024-10-17,Pune,400371,Android,Budget,1,Google Ads
4228,2024-03-26,Chennai,514213,Android,Regular,1,Organic
4229,2024-07-07,Mumbai,400487,Android,Budget,0,Organic
4230,2024-03-21,Pune,423763,Android,Regular,1,Referral
4231,2024-05-10,Bangalore,426614,Android,Regular,0,Google Ads
4232,2025-01-30,Pune,403197,iOS,Premium,1,Instagram
4233,2024-02-22,Bangalore,500566,Android,Regular,0,Google Ads
4234,2024-10-20,Delhi,476350,Android,Regular,1,Instagram
4235,2024-12-11,Chennai,464840,iOS,Premium,0,Referral
4236,2025-01-05,Mumbai,408573,Android,Premium,0,Organic
4237,2024-02-29,Pune,559298,Android,Regular,1,Organic
4238,2024-04-26,Bangalore,445854,iOS,Regular,0,Google Ads
4239,2025-01-14,Hyderabad,472380,iOS,Regular,0,Google Ads
4240,2024-09-17,Mumbai,532178,Android,Budget,0,Google Ads
4241,2024-01-02,Delhi,516075,Android,Premium,1,Organic
4242,2024-01-23,Bangalore,443210,Android,Regular,0,Organic
4243,2024-01-07,Chennai,549124,Android,Budget,0,Referral
4244,2024-05-05,Chennai,494245,iOS,Budget,0,Instagram
4245,2024-01-24,Delhi,500301,Android,Budget,1,Google Ads
4246,2024-08-29,Delhi,514683,Android,Budget,0,Organic
4247,2024-07-05,Chennai,457176,Android,Budget,0,Instagram
4248,2024-07-15,Pune,537922,Android,Regular,0,Google Ads
4249,2024-03-17,Pune,501552,iOS,Budget,0,Google Ads
4250,2024-04-01,Bangalore,418977,Android,Regular,1,Instagram
4251,2024-01-19,Hyderabad,530618,iOS,Budget,1,Instagram
4252,2024-10-10,Bangalore,499795,Android,Budget,0,Instagram
4253,2024-12-31,Hyderabad,456867,Android,Regular,0,Organic
4254,2025-01-14,Delhi,517753,iOS,Premium,0,Referral
4255,2024-12-01,Mumbai,447079,iOS,Regular,1,Google Ads
4256,2024-08-02,Bangalore,431114,iOS,Regular,0,Google Ads
4257,2024-04-24,Bangalore,415402,iOS,Regular,1,Instagram
4258,2024-06-13,Hyderabad,543957,Android,Budget,0,Organic
4259,2024-05-07,Delhi,547215,Android,Budget,0,Instagram
4260,2024-08-01,Delhi,471493,iOS,Budget,0,Organic
4261,2025-01-03,Hyderabad,476694,Android,Regular,1,Referral
4262,2024-06-12,Delhi,435136,Android,Regular,1,Google Ads
4263,2024-05-18,Chennai,427863,Android,Regular,0,Google Ads
4264,2024-02-09,Pune,536263,Android,Budget,0,Organic
4265,2024-10-19,Chennai,470200,iOS,Regular,0,Referral
4266,2024-07-09,Mumbai,505367,Android,Budget,1,Referral
4267,2024-03-02,Bangalore,404332,iOS,Budget,0,Google Ads
4268,2024-09-14,Mumbai,444649,Android,Budget,0,Google Ads
4269,2024-12-10,Bangalore,428550,Android,Regular,0,Instagram
4270,2024-01-27,Pune,425762,Android,Budget,1,Organic
4271,2024-04-01,Delhi,403263,Android,Regular,0,Google Ads
4272,2024-04-24,Chennai,472573,Android,Premium,0,Referral
4273,2024-09-21,Hyderabad,487859,Android,Budget,0,Referral
4274,2024-01-24,Chennai,484668,Android,Regular,1,Google Ads
4275,2024-07-24,Pune,404678,Android,Budget,0,Referral
4276,2024-02-05,Mumbai,530335,Android,Budget,0,Organic
4277,2024-08-26,Hyderabad,501438,Android,Budget,0,Referral
4278,2024-05-24,Delhi,549668,Android,Premium,0,Referral
4279,2025-01-31,Pune,460149,Android,Regular,0,Google Ads
4280,2024-06-08,Hyderabad,446927,iOS,Regular,1,Organic
4281,2024-06-16,Pune,475272,Android,Budget,0,Organic
4282,2024-02-14,Pune,434458,iOS,Premium,0,Instagram
4283,2024-10-10,Delhi,442532,iOS,Premium,0,Organic
4284,2024-08-21,Bangalore,528028,Android,Regular,0,Instagram
4285,2024-01-05,Hyderabad,445772,iOS,Premium,0,Google Ads
4286,2024-07-07,Delhi,493136,Android,Budget,1,Referral
4287,2024-04-12,Pune,466355,iOS,Regular,0,Organic
4288,2024-05-29,Delhi,512744,iOS,Regular,1,Instagram
4289,2024-10-15,Bangalore,433893,Android,Regular,0,Organic
4290,2024-06-04,Chennai,529663,Android,Premium,0,Google Ads
4291,2025-01-13,Hyderabad,495058,Android,Budget,0,Instagram
4292,2024-11-14,Bangalore,438410,Android,Budget,0,Instagram
4293,2024-05-04,Mumbai,549458,Android,Budget,0,Instagram
4294,2024-08-25,Hyderabad,554369,Android,Premium,0,Google Ads
4295,2024-07-07,Bangalore,518567,Android,Premium,0,Instagram
4296,2024-10-29,Pune,461717,Android,Regular,0,Referral
4297,2024-09-09,Hyderabad,489153,iOS,Regular,0,Google Ads
4298,2025-01-30,Hyderabad,426383,iOS,Regular,0,Referral
4299,2024-04-10,Delhi,476676,Android,Regular,1,Referral
4300,2025-01-10,Pune,422420,Android,Budget,0,Google Ads
4301,2024-10-06,Mumbai,481239,Android,Regular,0,Organic
